security code,security name,revenue,income,expenditure,profit,eps,year,quartile
511441,GUJCRED,,-3.37,-1.20,-4.95,0.58,2007,3
511441,GUJCRED,18.50,14.87,-1.04,6.40,0.75,2007,4
511441,GUJCRED,21.50,24.21,-1.77,31.31,,2008,1
511441,GUJCRED,5.13,6.41,-0.75,1.07,0.13,2008,2
511441,GUJCRED,-1.04,-0.98,-0.51,-1.74,-0.20,2008,3
511441,GUJCRED,-0.59,-1.48,-0.90,-5.73,-0.67,2008,4
511441,GUJCRED,4.27,3.38,-0.89,16.17,1.90,2009,1
511441,GUJCRED,,-0.35,-0.35,-4.42,,2009,2
511441,GUJCRED,0.03,-0.31,-0.34,-0.49,-0.06,2009,3
511441,GUJCRED,-0.05,-0.38,-0.33,-0.24,-0.03,2009,4
511441,GUJCRED,0.58,0.29,-0.29,-0.14,-0.01,2010,1
511441,GUJCRED,0.16,-0.19,-0.35,-0.41,-0.05,2010,2
511441,GUJCRED,-0.79,-1.12,-0.33,-1.12,-0.05,2010,3
511441,GUJCRED,0.01,-0.38,-0.39,-0.38,-0.05,2010,4
511441,GUJCRED,1.40,-0.07,-1.48,-1.97,-0.25,2011,1
511441,GUJCRED,0.04,-0.40,-0.43,-0.40,-0.05,2011,2
511441,GUJCRED,0.04,-0.26,-0.30,-0.27,-0.05,2011,3
511441,GUJCRED,0.02,-0.40,-0.41,-0.40,-0.05,2011,4
511441,GUJCRED,,-0.63,-0.63,-0.17,-0.02,2012,1
511441,GUJCRED,,-0.37,-0.37,-0.37,-0.04,2012,2
511441,GUJCRED,2.83,2.40,-0.43,2.44,0.29,2012,3
511441,GUJCRED,,-0.33,-0.33,-0.33,-0.04,2012,4
511441,GUJCRED,4.31,0.01,-0.12,0.78,0.09,2013,1
511441,GUJCRED,,-0.46,-0.46,1.57,1.84,2013,2
511441,GUJCRED,,-1.20,-1.20,-1.27,-0.15,2013,3
511441,GUJCRED,,0.00,-0.18,-0.37,-0.04,2013,4
511441,GUJCRED,,0.00,-0.12,-0.49,-0.06,2014,1
511441,GUJCRED,,-0.50,-0.50,-0.51,-0.06,2014,2
511441,GUJCRED,0.02,0.02,-0.15,-0.51,-0.06,2014,3
511441,GUJCRED,0.01,0.01,-0.15,-0.55,-0.06,2014,4
511441,GUJCRED,1.09,1.09,-0.16,0.22,0.03,2015,1
511441,GUJCRED,0.01,0.01,-0.26,-0.73,-0.08,2015,2
511441,GUJCRED,,0.00,-0.17,-0.42,-0.05,2015,3
511441,GUJCRED,,0.00,-0.16,-0.75,-0.09,2015,4
511441,GUJCRED,2.33,2.33,-0.16,2.00,0.24,2016,1
511441,GUJCRED,,0.00,-0.13,-0.68,-0.08,2016,2
511441,GUJCRED,0.01,0.01,-0.18,-0.40,-0.05,2016,3
511441,GUJCRED,0.95,0.95,-0.50,0.13,0.01,2016,4
511441,GUJCRED,1.59,1.59,-0.10,0.62,0.07,2017,1
511441,GUJCRED,,,-0.42,-1.34,-0.02,2017,2
511441,GUJCRED,,0.07,-0.06,-0.88,-0.10,2017,3
511441,GUJCRED,,0.04,-0.11,-0.99,-0.12,2017,4
511441,GUJCRED,,1.86,-0.28,3.74,0.54,2018,1
511441,GUJCRED,,,-0.44,-0.82,-0.13,2018,2
511441,GUJCRED,,6.48,-0.39,5.67,0.67,2018,3
511441,GUJCRED,,,-0.10,-0.52,-0.06,2018,4
511441,GUJCRED,,-0.23,-0.33,-1.32,-0.12,2019,1
511441,GUJCRED,,0.45,-0.48,-0.44,-0.05,2019,2
511441,GUJCRED,,0.45,-0.22,-0.19,-0.02,2019,3
511441,GUJCRED,,0.45,-0.06,-0.04,0.00,2019,4
511441,GUJCRED,,1.43,-0.35,1.06,0.11,2020,1
511441,GUJCRED,,0.60,-0.35,-0.05,0.00,2020,2
511441,GUJCRED,,0.50,-0.13,0.07,0.01,2020,3
511441,GUJCRED,,2.60,-0.30,1.98,0.24,2020,4
