security code,security name,revenue,income,expenditure,profit,eps,year,quartile
502563,SHBHAWPA,81.60,81.80,-78.10,0.40,,2007,3
502563,SHBHAWPA,38.20,39.00,-59.70,-24.80,,2007,4
502563,SHBHAWPA,117.10,118.60,-140.00,-34.90,,2008,1
502563,SHBHAWPA,319.80,319.90,-308.80,-11.70,-0.71,2008,2
502563,SHBHAWPA,257.40,257.90,-245.10,-11.30,,2008,3
502563,SHBHAWPA,302.90,-1.40,-304.30,-26.60,,2008,4
502563,SHBHAWPA,380.60,27.10,-11.30,1.20,0.07,2009,2
502563,SHBHAWPA,276.70,6.60,-270.10,-11.80,-0.72,2009,3
502563,SHBHAWPA,281.00,-31.10,-312.10,-47.40,-2.89,2009,4
502563,SHBHAWPA,320.90,28.60,-16.50,11.60,0.71,2010,1
502563,SHBHAWPA,408.90,29.10,-379.80,-1.90,-0.12,2010,2
502563,SHBHAWPA,301.90,-16.00,-317.90,-48.30,-2.94,2010,3
502563,SHBHAWPA,276.60,-15.80,-292.40,-27.10,-1.65,2010,4
502563,SHBHAWPA,239.70,1.50,-11.70,-27.50,-1.67,2011,1
502563,SHBHAWPA,240.60,14.90,-225.70,-14.20,,2011,2
502563,SHBHAWPA,263.50,14.60,-248.90,-17.30,-0.50,2011,3
502563,SHBHAWPA,107.70,-57.10,-164.80,-91.00,-2.61,2011,4
502563,SHBHAWPA,332.90,-140.70,-473.60,-180.20,-5.50,2012,1
502563,SHBHAWPA,435.80,435.80,-23.90,-31.70,-0.91,2012,2
502563,SHBHAWPA,294.00,294.00,-24.70,-132.10,-3.79,2012,3
502563,SHBHAWPA,222.80,222.80,-26.70,-240.90,-5.46,2012,4
502563,SHBHAWPA,102.10,102.10,-21.60,-190.60,-5.47,2013,1
502563,SHBHAWPA,291.90,291.90,-19.30,-68.10,-1.96,2013,2
502563,SHBHAWPA,288.80,288.80,-21.70,-93.00,-2.67,2013,3
502563,SHBHAWPA,232.30,-90.90,-23.90,-63.60,-1.83,2013,4
502563,SHBHAWPA,281.00,281.00,-26.50,-265.40,-7.62,2014,1
502563,SHBHAWPA,176.60,176.60,-13.30,-124.50,-3.58,2014,2
502563,SHBHAWPA,96.00,96.00,-21.80,-105.30,-3.03,2014,3
502563,SHBHAWPA,7.70,7.70,-14.80,-93.80,-2.70,2014,4
502563,SHBHAWPA,2.50,2.50,-19.90,-231.40,-6.64,2015,1
502563,SHBHAWPA,1.90,1.90,-10.20,-94.10,-2.70,2015,2
502563,SHBHAWPA,,-36.40,-8.70,-93.00,-2.67,2015,3
502563,SHBHAWPA,,-34.80,-7.10,-87.50,-2.51,2015,4
502563,SHBHAWPA,,-173.70,-5.30,-239.10,-6.86,2016,1
502563,SHBHAWPA,,-35.10,-5.50,-95.60,-2.74,2016,2
502563,SHBHAWPA,,-29.40,-5.60,-91.10,-2.62,2016,3
502563,SHBHAWPA,,-26.90,-3.50,-92.10,-2.64,2016,4
502563,SHBHAWPA,0.20,3.60,-136.00,-132.40,-3.80,2017,1
502563,SHBHAWPA,,,-0.60,-90.90,-2.61,2017,2
502563,SHBHAWPA,,1.10,-0.70,-93.40,-2.68,2017,3
