security code,security name,revenue,income,expenditure,profit,eps,year,quartile
506919,MAKERSL,149.79,149.82,-140.25,-3.52,-0.81,2007,3
506919,MAKERSL,106.88,106.92,-100.66,0.56,0.13,2007,4
506919,MAKERSL,99.00,99.00,-92.55,2.58,0.93,2008,1
506919,MAKERSL,116.71,116.74,-103.34,8.04,1.85,2008,2
506919,MAKERSL,125.74,125.86,-109.93,10.01,2.30,2008,3
506919,MAKERSL,98.37,9.30,-89.07,5.63,1.29,2008,4
506919,MAKERSL,82.21,2.52,-0.31,0.19,-0.05,2009,1
506919,MAKERSL,94.33,7.44,-86.89,3.75,0.86,2009,2
506919,MAKERSL,136.49,15.84,-20.15,9.64,2.22,2009,3
506919,MAKERSL,123.48,18.22,-105.26,12.06,2.78,2009,4
506919,MAKERSL,97.59,11.18,-86.41,6.81,1.57,2010,2
506919,MAKERSL,148.39,21.00,-6.39,13.06,3.00,2010,3
506919,MAKERSL,114.15,9.98,-103.75,6.56,1.51,2010,4
506919,MAKERSL,123.54,2.92,-120.62,0.82,0.17,2011,2
506919,MAKERSL,197.68,-1.23,-41.53,-3.94,-0.80,2011,3
506919,MAKERSL,178.37,2.12,-0.44,-0.31,-0.06,2011,4
506919,MAKERSL,124.51,-3.69,-128.20,-2.30,-0.94,2012,1
506919,MAKERSL,140.80,140.74,-31.54,3.30,0.67,2012,2
506919,MAKERSL,167.84,167.69,-33.10,6.54,1.33,2012,3
506919,MAKERSL,143.58,143.48,-31.10,4.48,0.91,2012,4
506919,MAKERSL,163.26,163.01,-38.17,10.10,2.05,2013,1
506919,MAKERSL,167.20,166.96,-36.89,3.83,0.78,2013,2
506919,MAKERSL,208.77,208.68,-42.57,8.50,1.73,2013,3
506919,MAKERSL,142.45,142.35,-31.48,-1.75,-0.36,2013,4
506919,MAKERSL,165.32,0.15,-40.40,-4.62,-0.94,2014,1
506919,MAKERSL,169.41,169.28,-36.60,5.59,1.14,2014,2
506919,MAKERSL,189.37,0.24,-37.91,8.30,1.69,2014,3
506919,MAKERSL,151.32,150.48,-30.80,6.65,1.35,2014,4
506919,MAKERSL,139.05,138.13,-30.42,2.98,0.61,2015,1
506919,MAKERSL,174.07,173.90,-33.39,13.15,2.68,2015,2
506919,MAKERSL,165.63,164.68,-31.78,6.40,1.30,2015,3
506919,MAKERSL,129.95,129.87,-25.48,4.84,0.98,2015,4
506919,MAKERSL,144.45,142.47,-30.98,-1.33,-0.27,2016,1
506919,MAKERSL,126.84,126.82,-29.08,10.83,2.20,2016,2
506919,MAKERSL,184.03,0.11,-17.77,12.44,2.53,2016,3
506919,MAKERSL,132.68,0.04,-15.06,9.22,1.87,2016,4
506919,MAKERSL,146.22,147.47,-28.99,2.72,0.55,2017,1
506919,MAKERSL,114.02,116.52,-27.10,-1.56,-0.32,2017,2
506919,MAKERSL,172.19,177.26,-22.37,17.93,3.65,2017,3
506919,MAKERSL,140.46,145.29,-21.75,6.08,1.24,2017,4
506919,MAKERSL,134.99,139.52,-23.69,8.12,1.65,2018,1
506919,MAKERSL,141.75,146.50,-25.19,9.56,1.95,2018,2
506919,MAKERSL,143.60,148.49,-22.17,9.35,1.90,2018,3
506919,MAKERSL,101.35,106.96,-23.03,-2.30,-0.47,2018,4
506919,MAKERSL,79.55,89.28,-15.01,7.87,1.60,2019,1
506919,MAKERSL,102.49,102.93,-25.70,-6.19,-1.26,2019,2
506919,MAKERSL,173.65,174.35,-34.55,3.17,0.64,2019,3
506919,MAKERSL,112.47,112.31,-26.25,-1.54,-0.31,2019,4
506919,MAKERSL,125.36,126.63,-26.85,3.32,0.68,2020,1
506919,MAKERSL,91.38,93.32,-20.47,0.16,0.03,2020,2
506919,MAKERSL,136.68,137.77,-33.63,9.42,1.92,2020,3
506919,MAKERSL,104.79,105.25,-29.59,-18.26,-3.71,2020,4
