security code,security name,revenue,income,expenditure,profit,eps,year,quartile
531616,STARCOM,2.32,2.32,-0.15,1.46,0.30,2007,3
531616,STARCOM,4.18,4.18,-0.03,4.03,0.81,2007,4
531616,STARCOM,-3.96,-3.96,-1.50,-5.21,-1.04,2008,1
531616,STARCOM,2.16,2.16,-0.14,1.41,0.28,2008,2
531616,STARCOM,-0.63,-0.63,-0.12,-0.95,,2008,3
531616,STARCOM,2.62,2.25,-0.07,1.56,0.31,2008,4
531616,STARCOM,-3.53,-3.76,-0.23,-2.87,-0.57,2009,1
531616,STARCOM,,-0.12,-0.02,0.56,,2009,2
531616,STARCOM,,-0.06,-0.01,0.67,0.13,2009,3
531616,STARCOM,,-0.79,-0.01,0.11,0.02,2009,4
531616,STARCOM,11.50,-0.71,-0.20,0.47,0.09,2010,1
531616,STARCOM,,-0.20,-0.12,0.58,0.12,2010,2
531616,STARCOM,,-0.10,-0.04,0.51,0.10,2010,3
531616,STARCOM,,-0.75,-0.75,0.16,0.03,2010,4
531616,STARCOM,,-0.10,-0.10,1.09,0.22,2011,1
531616,STARCOM,,-0.10,-0.02,0.42,0.12,2011,2
531616,STARCOM,,-0.19,-0.06,0.72,,2011,4
531616,STARCOM,,-1.33,-0.85,-0.13,,2012,1
531616,STARCOM,,-0.36,-0.18,0.29,,2012,2
531616,STARCOM,,-7.04,-6.60,-4.99,-1.00,2012,3
531616,STARCOM,,-7.17,-0.13,-5.62,-1.12,2012,4
531616,STARCOM,17.95,17.95,-8.85,0.27,0.05,2013,1
531616,STARCOM,24.04,24.04,-1.37,5.98,1.20,2013,2
531616,STARCOM,42.40,42.40,-7.90,4.54,0.91,2013,3
531616,STARCOM,46.83,46.83,-8.78,10.85,2.17,2013,4
531616,STARCOM,53.27,53.27,-7.86,-12.70,-2.54,2014,1
531616,STARCOM,33.03,33.03,-4.29,-14.45,-2.71,2014,2
531616,STARCOM,49.86,49.86,-6.90,-6.44,-1.29,2014,3
531616,STARCOM,16.30,16.30,-17.15,-26.72,-5.34,2014,4
531616,STARCOM,13.93,13.93,7.28,7.23,1.45,2015,1
531616,STARCOM,7.22,7.22,-12.29,-34.69,-6.94,2015,2
531616,STARCOM,22.69,22.69,-13.66,-10.86,-2.17,2015,3
531616,STARCOM,26.58,26.58,-14.74,-19.23,-3.84,2015,4
531616,STARCOM,58.36,58.36,3.08,74.02,14.80,2016,1
531616,STARCOM,24.29,24.29,-7.98,0.29,0.06,2016,2
531616,STARCOM,24.34,24.34,-8.00,0.31,0.06,2016,3
531616,STARCOM,26.26,26.26,-10.09,0.19,0.04,2016,4
531616,STARCOM,53.19,53.53,-19.72,0.14,0.03,2017,1
531616,STARCOM,18.96,23.04,-5.06,0.11,0.02,2017,2
531616,STARCOM,25.77,28.24,-5.49,0.21,0.04,2017,3
531616,STARCOM,30.57,35.55,-6.98,0.56,0.11,2017,4
531616,STARCOM,58.03,59.97,-21.24,0.15,0.03,2018,1
531616,STARCOM,22.28,26.94,-6.44,0.39,0.08,2018,2
531616,STARCOM,22.49,27.04,-5.49,0.13,0.03,2018,3
531616,STARCOM,43.67,44.80,-13.78,0.43,0.09,2018,4
531616,STARCOM,51.98,54.16,-25.99,0.44,0.09,2019,1
531616,STARCOM,28.27,30.60,-6.69,0.14,0.03,2019,2
531616,STARCOM,27.18,29.43,-6.91,0.16,0.03,2019,3
531616,STARCOM,26.47,28.73,-6.44,0.08,0.02,2019,4
531616,STARCOM,11.30,14.23,-7.48,-10.75,-2.15,2020,1
531616,STARCOM,12.64,14.79,-4.98,-2.75,-0.55,2020,2
531616,STARCOM,18.40,20.55,-5.48,-4.51,-0.90,2020,3
531616,STARCOM,16.73,18.88,-5.14,-0.54,-0.11,2020,4
