security code,security name,revenue,income,expenditure,profit,eps,year,quartile
531306,DHPIND,26.63,26.91,-25.36,1.02,0.34,2007,3
531306,DHPIND,27.67,27.44,-25.92,0.86,0.29,2007,4
531306,DHPIND,46.76,47.69,-40.06,4.83,1.61,2008,1
531306,DHPIND,18.38,19.14,-19.98,-0.74,0.25,2008,2
531306,DHPIND,28.20,29.89,-13.15,2.02,0.67,2008,3
531306,DHPIND,31.06,30.29,-29.64,0.52,0.17,2008,4
531306,DHPIND,49.24,48.67,-39.34,4.75,1.58,2009,1
531306,DHPIND,36.21,2.71,-33.50,1.55,0.52,2009,2
531306,DHPIND,39.72,9.13,-30.59,6.20,2.07,2009,3
531306,DHPIND,48.02,47.73,-42.69,3.38,1.13,2009,4
531306,DHPIND,60.51,60.15,-40.53,11.94,3.98,2010,1
531306,DHPIND,49.50,2.99,-46.51,2.56,0.85,2010,2
531306,DHPIND,57.69,6.24,-51.46,3.20,1.07,2010,3
531306,DHPIND,58.37,11.78,-46.59,7.07,2.36,2010,4
531306,DHPIND,68.76,21.27,-47.48,12.96,4.32,2011,1
531306,DHPIND,58.34,58.38,-50.20,4.95,1.65,2011,2
531306,DHPIND,69.31,11.56,-57.75,7.45,2.48,2011,3
531306,DHPIND,58.38,58.38,-44.72,9.22,3.07,2011,4
531306,DHPIND,63.90,63.67,-11.23,14.01,4.67,2012,1
531306,DHPIND,45.60,44.83,-6.11,2.79,0.93,2012,2
531306,DHPIND,68.30,68.61,-11.16,12.72,4.24,2012,3
531306,DHPIND,60.21,59.20,-11.77,4.59,1.53,2012,4
531306,DHPIND,81.19,74.37,-15.27,13.20,4.40,2013,1
531306,DHPIND,115.22,92.04,-13.82,15.36,5.12,2013,2
531306,DHPIND,113.10,93.30,-16.48,8.55,2.85,2013,3
531306,DHPIND,133.54,112.33,-16.47,23.44,7.81,2013,4
531306,DHPIND,133.29,104.73,-13.58,26.68,8.89,2014,1
531306,DHPIND,109.17,93.98,-17.16,15.70,5.23,2014,2
531306,DHPIND,103.05,87.65,-13.12,14.19,4.73,2014,3
531306,DHPIND,99.32,86.91,-17.02,12.31,4.10,2014,4
531306,DHPIND,96.16,79.86,-17.05,15.48,5.16,2015,1
531306,DHPIND,94.26,76.06,-16.09,6.26,2.09,2015,2
531306,DHPIND,76.25,66.89,-14.71,18.18,6.06,2015,3
531306,DHPIND,88.46,79.79,-15.52,7.72,2.57,2015,4
531306,DHPIND,108.00,95.58,-15.59,16.88,5.63,2016,1
531306,DHPIND,107.66,11.19,-18.12,13.19,,2016,2
531306,DHPIND,101.01,21.26,-17.77,15.17,,2016,3
531306,DHPIND,131.08,38.56,-18.31,26.18,,2016,4
531306,DHPIND,126.41,152.61,-16.50,41.82,13.94,2017,1
531306,DHPIND,106.38,119.71,-19.64,14.51,4.84,2017,2
531306,DHPIND,103.72,120.97,-16.30,30.51,10.17,2017,3
531306,DHPIND,147.09,191.42,-14.30,56.35,18.78,2017,4
531306,DHPIND,175.25,158.08,-16.88,27.91,9.30,2018,1
531306,DHPIND,184.55,171.81,-16.51,15.76,5.25,2018,2
531306,DHPIND,188.68,194.65,-17.27,40.60,13.53,2018,3
531306,DHPIND,146.19,150.78,-17.60,26.50,8.83,2018,4
531306,DHPIND,163.23,181.19,-18.46,46.06,15.35,2019,1
531306,DHPIND,146.34,150.29,-17.01,16.94,5.65,2019,2
531306,DHPIND,137.70,130.50,-16.05,8.91,2.97,2019,3
531306,DHPIND,147.70,150.77,-17.07,26.01,8.67,2019,4
531306,DHPIND,128.65,152.90,-14.51,-33.44,16.60,2020,1
531306,DHPIND,73.19,72.33,-8.77,66.32,22.11,2020,2
531306,DHPIND,171.26,172.72,-9.96,45.12,15.04,2020,3
531306,DHPIND,203.94,206.23,-15.69,39.43,13.14,2020,4
