security code,security name,revenue,income,expenditure,profit,eps,year,quartile
523371,MAWANASUG,1075.60,1098.50,-1435.20,-465.10,18.88,2007,3
523371,MAWANASUG,1054.20,1087.30,-1280.60,-325.40,-13.20,2007,4
523371,MAWANASUG,2136.40,2250.20,-1809.40,272.20,11.04,2008,1
523371,MAWANASUG,2018.90,2074.90,-2056.70,-163.00,-6.36,2008,2
523371,MAWANASUG,1412.80,1401.40,-1506.60,-240.20,-7.86,2008,4
523371,MAWANASUG,1952.00,1939.40,-1782.40,2.70,0.09,2009,1
523371,MAWANASUG,1875.50,1873.00,-1809.40,-44.50,-1.46,2009,2
523371,MAWANASUG,2441.80,2433.50,-2199.40,140.50,4.02,2009,4
523371,MAWANASUG,2329.30,2319.00,-2530.90,-341.20,-9.76,2010,1
523371,MAWANASUG,2154.50,2148.40,-2538.00,-594.40,-17.00,2010,2
523371,MAWANASUG,3397.90,3377.20,-3561.70,-346.00,-9.90,2010,3
523371,MAWANASUG,3252.20,3245.30,-3076.10,372.00,10.64,2010,4
523371,MAWANASUG,2666.50,2653.80,-2433.90,182.90,5.23,2011,1
523371,MAWANASUG,2383.00,2371.00,-2390.50,-229.10,-6.55,2011,2
523371,MAWANASUG,2838.70,2777.30,-2798.00,-88.30,,2011,3
523371,MAWANASUG,2425.20,2416.10,-2843.20,-1016.80,-29.09,2011,4
523371,MAWANASUG,3369.80,3340.20,-281.40,-355.00,-10.16,2012,1
523371,MAWANASUG,3125.30,3120.10,-35.00,-171.70,-4.91,2012,2
523371,MAWANASUG,2865.00,3.40,-182.60,1050.50,30.05,2012,3
523371,MAWANASUG,2363.90,2353.10,-197.90,-435.30,-11.56,2012,4
523371,MAWANASUG,3298.60,3290.90,-336.50,-309.20,-7.84,2013,1
523371,MAWANASUG,4411.60,4406.10,-59.30,-403.80,-10.33,2013,2
523371,MAWANASUG,2797.90,4.20,-182.80,-1732.20,-44.60,2013,3
523371,MAWANASUG,2518.40,2503.90,-100.10,-505.70,-12.93,2013,4
523371,MAWANASUG,3495.40,3488.70,-296.80,17.00,0.44,2014,1
523371,MAWANASUG,2785.50,2784.20,-68.10,-245.20,-6.27,2014,2
523371,MAWANASUG,2638.50,5.20,-183.00,-517.40,-13.23,2014,3
523371,MAWANASUG,2568.80,2567.20,-181.40,-554.70,-14.18,2014,4
523371,MAWANASUG,3650.80,3647.60,-225.70,-684.20,-17.49,2015,1
523371,MAWANASUG,3205.80,3202.10,-9.80,-303.50,-7.76,2015,2
523371,MAWANASUG,1604.70,1603.10,-47.30,450.90,11.53,2015,3
523371,MAWANASUG,1766.50,1763.60,-173.60,-90.30,-2.31,2015,4
523371,MAWANASUG,4618.60,4613.80,-403.60,649.20,16.60,2016,1
523371,MAWANASUG,3165.10,3161.30,36.00,86.50,2.21,2016,2
523371,MAWANASUG,1871.80,1795.20,-65.00,-77.10,-1.97,2016,3
523371,MAWANASUG,2650.30,2614.40,-218.00,3630.20,9.28,2016,4
523371,MAWANASUG,4225.80,4271.20,-350.10,926.30,23.68,2017,1
523371,MAWANASUG,4365.10,4410.70,-269.90,356.40,9.11,2017,2
523371,MAWANASUG,1747.30,1823.50,-272.00,-111.30,2.85,2017,3
523371,MAWANASUG,3601.40,3611.60,-177.30,187.10,4.78,2017,4
523371,MAWANASUG,3695.30,3708.60,-375.50,-255.40,-6.53,2018,1
523371,MAWANASUG,3308.30,3326.60,-301.80,238.20,6.09,2018,2
523371,MAWANASUG,2467.50,2523.20,-322.30,-118.50,-3.03,2018,3
523371,MAWANASUG,2900.80,2919.90,-396.50,85.00,2.17,2018,4
523371,MAWANASUG,2897.23,2916.28,-751.98,219.70,5.62,2019,1
523371,MAWANASUG,3136.70,3159.76,-624.56,67.90,1.74,2019,2
523371,MAWANASUG,2333.90,2376.93,-719.36,-240.78,-6.16,2019,3
523371,MAWANASUG,4003.68,4021.21,-688.76,-66.97,-1.71,2019,4
523371,MAWANASUG,4401.44,4416.04,-629.89,-556.98,-14.24,2020,1
523371,MAWANASUG,4303.69,4318.37,-437.74,-31.09,-0.79,2020,2
523371,MAWANASUG,4089.64,4101.57,-573.96,-280.17,-7.16,2020,3
523371,MAWANASUG,3816.86,3825.64,-654.06,-211.14,-5.40,2020,4
