security code,security name,revenue,income,expenditure,profit,eps,year,quartile
531560,AROMAENT,0.97,0.97,-0.01,0.61,0.12,2007,3
531560,AROMAENT,0.97,0.97,-0.01,0.60,0.12,2007,4
531560,AROMAENT,1.02,1.02,-0.01,0.71,0.14,2008,2
531560,AROMAENT,1.02,1.01,-0.01,0.70,0.14,2008,3
531560,AROMAENT,1.02,1.01,-0.01,0.69,0.15,2008,4
531560,AROMAENT,,-0.01,-0.01,0.48,0.10,2009,2
531560,AROMAENT,0.72,0.72,-0.01,0.48,0.10,2009,3
531560,AROMAENT,0.71,0.71,-0.01,0.48,0.10,2009,4
531560,AROMAENT,,-0.03,-0.03,0.52,0.10,2010,2
531560,AROMAENT,1.36,1.36,-0.02,0.94,0.19,2010,3
531560,AROMAENT,1.36,1.36,-0.06,0.91,0.18,2010,4
531560,AROMAENT,1.33,1.33,-0.17,0.81,0.16,2011,1
531560,AROMAENT,,-0.11,-0.11,0.94,0.19,2011,2
531560,AROMAENT,1.45,1.45,-0.53,0.64,0.13,2011,3
531560,AROMAENT,1.45,1.45,-0.08,0.96,0.19,2011,4
531560,AROMAENT,,-0.23,-0.23,0.93,0.19,2012,2
531560,AROMAENT,,-0.12,-0.12,1.01,0.21,2012,3
531560,AROMAENT,,-0.11,-0.11,1.01,0.20,2012,4
531560,AROMAENT,,-0.09,-0.09,-1.60,,2013,1
531560,AROMAENT,,0.00,0.00,1.18,0.24,2013,2
531560,AROMAENT,,-0.22,-0.22,1.03,0.21,2013,3
531560,AROMAENT,,1.71,,1.18,0.24,2013,4
531560,AROMAENT,,-0.17,-0.15,0.85,0.17,2014,1
531560,AROMAENT,,-0.04,-0.04,0.19,0.04,2014,2
531560,AROMAENT,,-0.23,-0.18,-0.23,-0.05,2014,3
531560,AROMAENT,5.76,5.76,-1.24,3.12,0.63,2014,4
531560,AROMAENT,11.29,11.29,-9.57,-0.80,-0.16,2015,1
531560,AROMAENT,47.02,47.02,-1.76,2.69,0.55,2015,2
531560,AROMAENT,50.78,30.28,-1.76,27.69,5.60,2015,3
531560,AROMAENT,53.84,53.84,-1.32,-23.58,-4.77,2015,4
531560,AROMAENT,105.79,103.44,-11.11,28.15,5.70,2016,1
531560,AROMAENT,49.79,2.88,-6.54,-42.73,-8.65,2016,2
531560,AROMAENT,56.03,6.25,-12.67,-2.54,-0.51,2016,3
531560,AROMAENT,150.89,1.65,-4.73,8.76,1.77,2016,4
531560,AROMAENT,124.68,105.83,-4.43,-28.73,-5.81,2017,1
531560,AROMAENT,149.58,149.58,-40.07,-15.78,-3.19,2017,2
531560,AROMAENT,48.70,50.04,-12.90,-7.82,-1.58,2017,3
531560,AROMAENT,85.14,100.07,-10.13,22.73,4.60,2017,4
531560,AROMAENT,100.93,100.93,-9.53,19.90,4.08,2018,1
531560,AROMAENT,68.11,69.69,-10.42,9.00,1.84,2018,2
531560,AROMAENT,61.79,63.62,-8.55,6.65,1.36,2018,3
531560,AROMAENT,63.57,65.95,-17.19,-0.54,-0.11,2018,4
531560,AROMAENT,155.98,150.18,-25.18,-13.54,-2.74,2019,1
531560,AROMAENT,13.48,13.48,-7.98,-23.11,-4.73,2019,2
531560,AROMAENT,15.60,15.60,-8.33,-25.38,-5.20,2019,3
531560,AROMAENT,20.38,20.38,-6.78,-16.93,-3.47,2019,4
531560,AROMAENT,21.49,35.81,-8.03,18.83,3.81,2020,1
531560,AROMAENT,,3.67,-1.75,-2.64,-0.53,2020,2
531560,AROMAENT,,3.73,-6.96,-3.24,-0.66,2020,3
531560,AROMAENT,,3.74,-1.59,-3.78,-0.77,2020,4
