security code,security name,revenue,income,expenditure,profit,eps,year,quartile
531228,RANDER,0.53,0.55,-0.30,0.17,0.04,2007,3
531228,RANDER,0.93,1.52,-0.34,0.78,0.16,2007,4
531228,RANDER,0.53,0.53,-0.25,0.19,0.04,2008,1
531228,RANDER,0.43,0.46,-0.19,0.18,0.03,2008,2
531228,RANDER,0.55,0.57,-0.29,0.19,0.04,2008,3
531228,RANDER,0.63,0.32,-0.30,0.23,0.04,2008,4
531228,RANDER,0.62,0.37,-0.25,0.26,0.01,2009,1
531228,RANDER,0.44,0.20,-0.24,0.16,0.03,2009,2
531228,RANDER,0.56,0.27,-0.30,0.20,0.04,2009,3
531228,RANDER,0.59,0.29,-0.29,0.22,0.04,2009,4
531228,RANDER,2.65,2.42,-0.23,1.67,0.30,2010,1
531228,RANDER,0.73,0.45,-0.28,0.34,0.07,2010,2
531228,RANDER,0.67,0.38,-0.29,0.29,0.05,2010,3
531228,RANDER,1.49,1.05,-0.44,1.66,0.13,2010,4
531228,RANDER,3.05,1.82,-1.09,9.49,,2011,1
531228,RANDER,0.94,-0.28,-0.47,6.20,0.50,2011,2
531228,RANDER,2.67,1.72,-0.58,1.45,0.12,2011,3
531228,RANDER,3.06,1.22,-0.52,1.67,0.14,2011,4
531228,RANDER,4.67,-0.40,-0.07,3.24,0.26,2012,1
531228,RANDER,1.32,0.71,-0.38,0.44,0.04,2012,2
531228,RANDER,3.12,2.39,-0.76,1.28,0.10,2012,3
531228,RANDER,4.14,1.16,-1.23,1.79,0.15,2012,4
531228,RANDER,15.67,14.55,-0.37,12.54,1.02,2013,1
531228,RANDER,3.44,1.95,-0.75,1.67,0.14,2013,2
531228,RANDER,1.71,0.49,-1.10,0.15,0.12,2013,3
531228,RANDER,3.12,1.50,-0.42,1.60,0.01,2013,4
531228,RANDER,3.45,0.98,-0.22,1.08,0.01,2014,1
531228,RANDER,1.95,0.17,-0.84,0.51,0.00,2014,2
531228,RANDER,5.93,1.71,-0.28,4.93,0.04,2014,3
531228,RANDER,3.90,0.27,-0.15,2.41,0.02,2014,4
531228,RANDER,-1.06,1.56,0.07,-2.09,-0.02,2015,1
531228,RANDER,0.73,0.46,-0.25,0.02,0.00,2015,2
531228,RANDER,0.31,0.31,-0.38,-0.40,,2015,3
531228,RANDER,15.57,15.48,-0.26,1.71,0.14,2015,4
531228,RANDER,18.41,0.58,-0.62,1.06,0.09,2016,1
531228,RANDER,0.07,0.07,-0.25,-0.07,-0.01,2016,2
531228,RANDER,3.28,3.15,-0.25,0.58,0.05,2016,3
531228,RANDER,9.97,0.06,-0.19,0.72,0.06,2016,4
531228,RANDER,6.68,6.68,-5.43,0.54,0.04,2017,1
531228,RANDER,0.05,0.05,-0.38,0.02,,2017,2
531228,RANDER,0.03,0.07,-0.03,0.02,,2017,3
531228,RANDER,9.40,9.40,-8.28,0.79,0.06,2017,4
531228,RANDER,7.54,8.33,-6.77,1.45,0.12,2018,1
531228,RANDER,5.25,5.27,-1.64,0.51,0.04,2018,2
531228,RANDER,0.48,0.48,-0.71,0.36,0.03,2018,3
531228,RANDER,5.11,5.11,-0.36,0.38,0.03,2018,4
531228,RANDER,1.80,1.80,-0.31,-0.16,-0.01,2019,1
