security code,security name,revenue,income,expenditure,profit,eps,year,quartile
511628,IMCAP,35.40,42.45,-14.94,19.47,5.64,2007,3
511628,IMCAP,41.15,80.00,-23.80,45.41,13.14,2007,4
511628,IMCAP,33.89,44.06,-0.64,17.51,5.07,2008,1
511628,IMCAP,34.00,30.64,-21.55,4.02,1.16,2008,2
511628,IMCAP,35.55,49.17,-21.46,16.86,4.82,2008,3
511628,IMCAP,64.44,38.94,-25.50,24.54,7.02,2008,4
511628,IMCAP,77.94,49.87,-28.07,9.47,2.71,2009,1
511628,IMCAP,54.63,24.43,-30.20,7.74,2.21,2009,2
511628,IMCAP,51.10,29.82,-21.27,16.38,4.67,2009,3
511628,IMCAP,49.45,28.18,-21.27,19.14,5.48,2009,4
511628,IMCAP,35.88,12.65,-23.23,12.29,3.52,2010,1
511628,IMCAP,31.78,1.34,-18.71,8.57,,2010,2
511628,IMCAP,44.09,23.07,-21.02,19.82,5.66,2010,3
511628,IMCAP,47.58,26.69,-20.89,20.47,5.85,2010,4
511628,IMCAP,33.96,13.24,-20.72,9.86,2.82,2011,1
511628,IMCAP,18.80,14.27,-19.16,-0.36,-0.10,2011,2
511628,IMCAP,21.72,4.15,-17.57,7.91,2.26,2011,3
511628,IMCAP,25.60,25.60,-19.86,3.95,1.13,2011,4
511628,IMCAP,42.42,42.42,-45.31,20.31,5.80,2012,1
511628,IMCAP,42.32,42.32,-19.32,-2.63,-0.75,2012,2
511628,IMCAP,11.54,9.96,-1.58,9.98,2.85,2012,3
511628,IMCAP,6.94,6.94,-1.47,5.54,1.58,2012,4
511628,IMCAP,30.97,30.97,-1.99,24.56,7.01,2013,1
511628,IMCAP,6.07,6.07,-0.38,5.62,1.60,2013,2
511628,IMCAP,,-0.47,-0.27,-0.47,-0.14,2013,3
511628,IMCAP,,-0.39,-0.21,-0.39,-0.11,2013,4
511628,IMCAP,-2.33,-2.33,-1.05,-4.06,-1.16,2014,1
511628,IMCAP,,-0.47,-0.33,-0.47,-0.13,2014,2
511628,IMCAP,,-0.21,-0.21,-0.21,-0.06,2014,3
511628,IMCAP,,-1.99,-1.22,4.00,1.14,2014,4
511628,IMCAP,3.39,3.39,-0.74,-1.75,-0.50,2015,1
511628,IMCAP,3.32,3.32,-1.39,1.62,0.46,2015,2
511628,IMCAP,10.32,7.04,-8.42,0.38,0.11,2015,3
511628,IMCAP,8.33,8.33,-4.55,0.83,0.24,2015,4
511628,IMCAP,9.29,9.29,-1.66,4.27,1.22,2016,2
511628,IMCAP,21.54,21.54,-12.57,2.40,0.69,2016,3
511628,IMCAP,22.28,22.28,-13.32,3.41,0.97,2016,4
511628,IMCAP,8.45,8.59,-0.71,4.55,1.30,2017,1
511628,IMCAP,6.57,6.68,-2.07,5.26,1.54,2017,2
511628,IMCAP,8.95,9.43,-2.11,2.81,0.82,2017,3
511628,IMCAP,11.43,11.63,-4.02,3.29,1.10,2017,4
511628,IMCAP,7.80,7.87,-4.99,-0.58,-0.17,2018,1
511628,IMCAP,8.81,8.81,-3.06,2.50,0.72,2018,2
511628,IMCAP,8.29,8.60,-2.12,2.57,0.73,2018,3
511628,IMCAP,8.24,8.25,-3.60,1.83,0.52,2018,4
511628,IMCAP,8.05,8.28,-3.17,1.39,0.40,2019,1
511628,IMCAP,8.47,8.52,-2.91,2.21,0.63,2019,2
511628,IMCAP,10.75,10.97,-2.28,4.48,1.28,2019,3
511628,IMCAP,10.82,10.87,-4.42,3.26,0.93,2019,4
511628,IMCAP,8.28,9.64,-11.60,-3.31,-0.94,2020,1
511628,IMCAP,2.51,9.47,-2.33,4.39,1.25,2020,2
511628,IMCAP,9.88,11.45,-0.79,7.27,2.08,2020,3
511628,IMCAP,5.18,5.29,-0.92,2.29,0.65,2020,4
