security code,security name,revenue,income,expenditure,profit,eps,year,quartile
523116,SANCTRN,103.53,103.53,-36.75,11.56,6.42,2007,3
523116,SANCTRN,108.05,108.05,-27.29,9.59,5.33,2007,4
523116,SANCTRN,123.61,123.92,-32.80,17.50,9.72,2008,1
523116,SANCTRN,145.78,146.30,-47.20,12.30,6.83,2008,2
523116,SANCTRN,169.44,169.44,-59.20,15.00,8.34,2008,3
523116,SANCTRN,165.31,39.52,-12.72,24.68,13.71,2008,4
523116,SANCTRN,136.13,136.13,-0.42,54.07,30.04,2009,1
523116,SANCTRN,105.32,17.94,-87.38,11.29,6.27,2009,2
523116,SANCTRN,123.19,123.19,-103.39,10.83,6.02,2009,3
523116,SANCTRN,126.77,23.55,-103.23,14.35,7.97,2009,4
523116,SANCTRN,149.88,41.80,-4.03,24.62,13.68,2010,1
523116,SANCTRN,119.32,8.85,-5.43,3.45,1.91,2010,2
523116,SANCTRN,137.86,15.65,-6.67,16.12,8.95,2010,3
523116,SANCTRN,162.55,22.59,-7.66,24.91,13.84,2010,4
523116,SANCTRN,207.61,40.40,-8.97,38.37,21.31,2011,1
523116,SANCTRN,175.75,24.55,-22.31,20.23,11.24,2011,2
523116,SANCTRN,186.10,15.66,-8.67,10.19,5.66,2011,3
523116,SANCTRN,205.04,205.04,-7.12,17.26,9.59,2011,4
523116,SANCTRN,203.90,203.90,-8.79,28.92,1.61,2012,1
523116,SANCTRN,164.35,164.35,-24.30,12.36,6.86,2012,2
523116,SANCTRN,195.61,195.61,-27.48,11.05,6.14,2012,3
523116,SANCTRN,200.48,200.48,-34.05,12.34,6.85,2012,4
523116,SANCTRN,208.62,208.62,-30.08,27.91,15.50,2013,1
523116,SANCTRN,171.55,171.55,-27.65,13.06,7.26,2013,2
523116,SANCTRN,187.39,187.39,-23.19,12.15,6.75,2013,3
523116,SANCTRN,178.18,178.18,-35.56,0.82,0.45,2013,4
523116,SANCTRN,182.49,19.25,-39.72,15.59,8.66,2014,1
523116,SANCTRN,191.48,191.48,-47.80,3.66,2.03,2014,2
523116,SANCTRN,180.41,180.41,-48.89,-3.19,-1.77,2014,3
523116,SANCTRN,187.21,187.21,-38.08,-0.15,-0.08,2014,4
523116,SANCTRN,196.01,196.01,-71.29,23.24,12.91,2015,1
523116,SANCTRN,199.91,199.91,-68.70,2.65,1.47,2015,2
523116,SANCTRN,172.87,172.87,-50.69,1.07,0.59,2015,3
523116,SANCTRN,147.26,147.26,-44.11,-4.47,-2.49,2015,4
523116,SANCTRN,232.81,232.81,-90.56,11.49,6.39,2016,1
523116,SANCTRN,222.93,222.93,-78.88,-1.80,-1.00,2016,2
523116,SANCTRN,234.98,234.98,-90.69,1.22,0.68,2016,3
523116,SANCTRN,176.07,176.07,-60.36,-9.74,-5.41,2016,4
523116,SANCTRN,188.87,199.15,-31.65,13.15,7.31,2017,1
523116,SANCTRN,204.23,209.31,-28.98,0.89,0.06,2017,2
523116,SANCTRN,205.54,210.52,-24.44,0.37,0.21,2017,3
523116,SANCTRN,182.80,187.54,-2.77,-13.43,-7.46,2017,4
523116,SANCTRN,207.20,228.33,-19.35,14.35,7.97,2018,1
523116,SANCTRN,236.35,242.47,-12.90,-2.63,-1.46,2018,2
523116,SANCTRN,245.47,251.79,-12.59,-15.00,-8.33,2018,3
523116,SANCTRN,269.94,274.79,-13.88,1.42,0.79,2018,4
523116,SANCTRN,305.19,311.70,-16.02,15.63,8.68,2019,1
523116,SANCTRN,234.56,238.00,-13.70,0.64,0.35,2019,2
523116,SANCTRN,255.92,261.50,-15.10,1.64,0.91,2019,3
523116,SANCTRN,265.14,269.27,-14.82,1.84,1.02,2019,4
523116,SANCTRN,205.60,210.79,-17.42,-2.92,-1.62,2020,1
523116,SANCTRN,177.75,186.71,-16.87,3.54,1.96,2020,2
523116,SANCTRN,269.21,272.03,-15.84,10.42,5.79,2020,3
523116,SANCTRN,265.49,268.59,-23.29,6.75,3.75,2020,4
