security code,security name,revenue,income,expenditure,profit,eps,year,quartile
517166,SPELS,183.78,187.11,-149.56,16.84,0.37,2007,3
517166,SPELS,179.10,180.59,-143.69,19.13,0.42,2007,4
517166,SPELS,218.33,222.72,-183.20,20.48,0.44,2008,2
517166,SPELS,234.78,240.17,-211.28,14.05,0.30,2008,3
517166,SPELS,193.13,10.45,-182.68,0.82,0.02,2008,4
517166,SPELS,198.61,12.39,-186.22,7.68,0.17,2009,2
517166,SPELS,209.67,24.37,-185.30,14.31,0.31,2009,3
517166,SPELS,220.98,39.03,-181.94,24.72,0.54,2009,4
517166,SPELS,242.34,23.70,-218.64,14.38,0.31,2010,1
517166,SPELS,233.87,26.74,-207.14,16.20,0.35,2010,2
517166,SPELS,247.49,21.63,-225.87,13.78,0.30,2010,3
517166,SPELS,204.95,6.44,-198.51,4.43,0.10,2010,4
517166,SPELS,226.99,22.50,-204.49,10.89,0.24,2011,1
517166,SPELS,191.47,9.44,-182.04,7.39,0.16,2011,2
517166,SPELS,211.46,7.45,-204.01,1.26,0.03,2011,3
517166,SPELS,174.60,3.78,-170.83,-4.03,-0.09,2011,4
517166,SPELS,215.79,212.86,-24.91,1.07,0.02,2012,1
517166,SPELS,219.67,215.06,-42.34,-3.61,-0.08,2012,2
517166,SPELS,226.71,225.18,-46.22,-21.89,-0.47,2012,3
517166,SPELS,195.17,192.86,-42.60,-14.87,-0.32,2012,4
517166,SPELS,166.14,165.79,-43.99,-5.13,-0.11,2013,1
517166,SPELS,156.77,155.14,-44.19,-7.74,-0.17,2013,2
517166,SPELS,202.71,200.90,-38.74,3.75,0.08,2013,3
517166,SPELS,123.45,121.58,-36.86,0.50,0.01,2013,4
517166,SPELS,150.97,150.34,-37.42,6.72,0.15,2014,1
517166,SPELS,114.74,114.22,-42.75,1.43,0.03,2014,2
517166,SPELS,148.18,147.62,-43.27,4.01,0.09,2014,3
517166,SPELS,127.41,125.36,-26.63,0.13,0.00,2014,4
517166,SPELS,83.36,83.21,-38.90,-9.10,-0.20,2015,1
517166,SPELS,56.89,55.62,-29.98,-36.45,-0.79,2015,2
517166,SPELS,86.16,84.69,-31.44,-22.61,-0.49,2015,3
517166,SPELS,49.38,49.16,-35.74,-71.90,-1.56,2015,4
517166,SPELS,66.08,64.29,-37.63,-65.13,-1.41,2016,1
517166,SPELS,80.61,80.61,-33.77,-22.79,-0.49,2016,2
517166,SPELS,90.87,90.86,-33.34,-23.10,-0.50,2016,3
517166,SPELS,83.07,83.00,-32.38,-20.99,-0.46,2016,4
517166,SPELS,102.13,107.90,-37.63,-20.97,-0.45,2017,1
517166,SPELS,117.43,120.41,-30.95,-13.73,-0.30,2017,2
517166,SPELS,114.26,123.95,-22.92,6.88,0.15,2017,3
517166,SPELS,125.79,129.43,-30.51,-20.50,-0.43,2017,4
517166,SPELS,59.15,71.70,-45.35,-55.10,-1.19,2018,1
517166,SPELS,45.29,58.90,-34.44,-41.10,-0.89,2018,2
517166,SPELS,60.82,76.76,-11.19,-12.82,-0.28,2018,3
517166,SPELS,87.85,101.60,-15.95,0.55,0.01,2018,4
517166,SPELS,69.42,74.73,-123.18,-53.99,-1.17,2019,1
517166,SPELS,84.72,87.55,-13.70,0.70,-0.02,2019,2
517166,SPELS,93.57,95.31,-18.00,4.78,0.10,2019,4
517166,SPELS,95.15,104.80,-23.77,1.92,0.04,2020,1
517166,SPELS,39.65,42.49,-9.89,-11.48,-0.25,2020,2
517166,SPELS,51.35,57.89,-9.66,-4.45,-0.10,2020,3
517166,SPELS,45.05,48.02,-6.40,-9.04,-0.20,2020,4
