security code,security name,revenue,income,expenditure,profit,eps,year,quartile
540025,ADVENZYMES,412.01,412.01,-104.77,93.50,4.26,2016,3
540025,ADVENZYMES,416.42,416.42,-98.50,79.63,3.61,2016,4
540025,ADVENZYMES,536.25,560.42,-68.89,125.08,5.65,2017,1
540025,ADVENZYMES,483.03,484.83,-90.58,50.80,0.46,2017,2
540025,ADVENZYMES,491.67,515.25,-83.81,54.14,0.48,2017,3
540025,ADVENZYMES,580.50,597.04,-473.01,100.01,0.90,2017,4
540025,ADVENZYMES,596.36,606.45,-139.80,153.95,1.38,2018,1
540025,ADVENZYMES,540.42,547.63,-104.58,108.56,0.97,2018,2
540025,ADVENZYMES,585.67,615.78,-126.18,88.52,0.80,2018,3
540025,ADVENZYMES,535.53,536.45,-123.12,63.73,0.57,2018,4
540025,ADVENZYMES,559.31,577.17,-134.15,91.53,0.82,2019,1
540025,ADVENZYMES,585.13,601.53,-106.84,132.74,1.19,2019,2
540025,ADVENZYMES,589.08,600.11,-125.46,111.49,1.00,2019,3
540025,ADVENZYMES,615.13,664.82,-122.92,175.27,1.57,2019,4
540025,ADVENZYMES,684.20,697.09,-137.01,160.05,1.43,2020,1
540025,ADVENZYMES,614.05,621.34,-104.42,153.21,1.37,2020,2
540025,ADVENZYMES,723.15,740.51,-137.42,201.34,1.80,2020,3
540025,ADVENZYMES,791.45,809.19,-131.38,203.17,1.82,2020,4
