security code,security name,revenue,income,expenditure,profit,eps,year,quartile
540361,DANUBE,7.22,7.22,-0.21,0.73,0.15,2016,4
540361,DANUBE,3.82,7.27,-0.11,-1.25,,2017,1
540361,DANUBE,1.90,2.00,-0.09,0.08,0.02,2017,2
540361,DANUBE,,,-0.14,-0.16,-0.03,2017,3
540361,DANUBE,,,-0.44,-0.46,-0.09,2017,4
540361,DANUBE,2.91,2.91,-0.08,-0.08,-0.02,2018,1
540361,DANUBE,,0.03,-0.04,-0.01,,2018,2
540361,DANUBE,,0.25,,0.25,0.05,2018,4
540361,DANUBE,,0.36,-0.06,0.77,0.15,2019,1
540361,DANUBE,,,,0.28,0.06,2019,2
540361,DANUBE,,,,,,2019,3
540361,DANUBE,38.88,39.15,-0.01,0.20,0.04,2019,4
540361,DANUBE,82.75,83.10,-2.18,-0.35,-0.07,2020,1
540361,DANUBE,18.40,18.83,-0.35,0.36,0.07,2020,2
540361,DANUBE,98.40,98.46,-0.71,1.21,0.24,2020,3
540361,DANUBE,101.85,101.48,-1.69,1.20,0.24,2020,4
