security code,security name,revenue,income,expenditure,profit,eps,year,quartile
538708,ETIL,9.12,5.51,-3.61,3.81,0.20,2014,2
538708,ETIL,14.10,14.10,-9.41,3.24,0.17,2014,3
538708,ETIL,14.05,14.05,-8.88,4.17,0.22,2014,4
538708,ETIL,6.76,6.76,-19.97,-10.60,-0.57,2015,1
538708,ETIL,78.32,78.32,-72.75,3.57,0.19,2015,2
538708,ETIL,95.06,95.06,-89.67,3.74,0.20,2015,3
538708,ETIL,34.36,34.36,-29.64,3.35,0.18,2015,4
538708,ETIL,16.05,-9.87,-27.43,-7.71,-0.41,2016,1
538708,ETIL,6.48,6.48,-0.97,4.36,0.23,2016,2
538708,ETIL,11.87,11.87,-10.75,0.63,0.03,2016,3
538708,ETIL,25.05,25.05,-19.31,4.04,0.22,2016,4
538708,ETIL,103.37,103.37,-112.91,-7.76,-0.42,2017,1
538708,ETIL,12.49,12.49,-0.51,5.87,0.03,2017,2
538708,ETIL,30.74,30.74,-0.52,6.90,0.37,2017,3
538708,ETIL,19.77,19.77,-0.15,7.70,0.41,2017,4
538708,ETIL,63.37,63.37,-1.92,3.82,0.20,2018,1
538708,ETIL,25.96,25.96,-0.73,14.58,0.78,2018,2
538708,ETIL,7.45,7.45,-0.51,4.82,0.26,2018,3
538708,ETIL,5.63,5.63,-0.14,2.75,0.15,2018,4
538708,ETIL,17.01,18.03,-10.39,-8.55,-0.46,2019,1
538708,ETIL,3.83,3.93,-0.49,2.39,0.13,2019,2
538708,ETIL,1.49,1.49,-0.97,0.38,0.02,2019,3
