security code,security name,revenue,income,expenditure,profit,eps,year,quartile
519397,SHINDL,99.05,99.15,-93.15,5.82,,2007,3
519397,SHINDL,36.52,38.68,-0.14,3.05,,2007,4
519397,SHINDL,6.21,12.67,-8.92,3.71,,2008,1
519397,SHINDL,71.27,78.08,-72.95,5.10,,2008,2
519397,SHINDL,71.61,78.34,-0.20,4.97,,2008,3
519397,SHINDL,41.49,-1.06,-42.55,3.60,,2009,1
519397,SHINDL,47.15,-6.06,-53.21,3.37,,2009,2
519397,SHINDL,90.54,-4.04,-94.58,6.51,,2009,3
519397,SHINDL,13.19,0.02,-13.17,1.98,,2010,1
519397,SHINDL,126.30,3.50,-122.80,5.36,,2010,3
519397,SHINDL,67.68,-1.49,-69.18,5.23,,2010,4
519397,SHINDL,124.16,4.07,-120.09,7.31,,2011,3
519397,SHINDL,114.34,4.59,-109.75,11.05,,2011,4
519397,SHINDL,99.71,5.60,-94.11,9.23,,2012,1
519397,SHINDL,154.26,142.04,-22.54,8.56,,2012,2
519397,SHINDL,157.02,144.98,-154.31,2.54,,2012,3
519397,SHINDL,109.63,96.40,-17.24,-7.48,,2012,4
519397,SHINDL,299.20,285.51,-30.27,13.08,,2013,2
519397,SHINDL,335.28,324.74,-29.58,12.36,,2013,3
519397,SHINDL,401.36,380.66,-41.13,11.45,,2013,4
519397,SHINDL,313.89,296.39,-47.67,-7.10,,2015,1
519397,SHINDL,487.87,20.29,-467.59,13.99,,2015,2
519397,SHINDL,421.88,17.47,-404.41,8.82,,2015,3
519397,SHINDL,346.71,334.10,-33.27,5.88,0.27,2015,4
519397,SHINDL,221.44,-2.70,-118.30,-7.75,,2016,1
519397,SHINDL,500.71,4.22,-496.49,-5.18,,2016,2
519397,SHINDL,441.43,406.73,-426.11,12.18,,2016,3
519397,SHINDL,476.79,5.86,-40.20,7.57,,2016,4
519397,SHINDL,157.72,209.97,-95.51,3.70,0.17,2017,1
519397,SHINDL,304.35,305.67,-32.15,1.27,0.06,2017,2
519397,SHINDL,361.67,363.93,-60.40,1.90,0.09,2017,3
519397,SHINDL,370.96,374.27,-58.57,2.29,0.10,2017,4
519397,SHINDL,440.40,443.64,-436.03,7.66,0.37,2018,1
519397,SHINDL,409.44,410.04,-60.83,1.97,0.09,2018,2
519397,SHINDL,334.50,337.58,-56.23,1.95,0.09,2018,3
519397,SHINDL,478.71,486.77,-481.45,3.66,0.17,2018,4
519397,SHINDL,721.62,722.21,-103.81,21.43,0.97,2019,1
519397,SHINDL,577.55,578.65,-569.68,6.47,0.29,2019,2
519397,SHINDL,478.04,485.94,-474.75,8.44,0.38,2019,3
519397,SHINDL,473.14,478.03,-80.72,4.20,0.19,2019,4
519397,SHINDL,471.20,474.40,-474.36,-1.41,-0.05,2020,1
519397,SHINDL,550.17,550.83,-72.65,7.41,0.33,2020,2
519397,SHINDL,807.77,808.45,-118.23,13.71,0.62,2020,3
519397,SHINDL,677.01,681.13,-107.79,6.76,0.31,2020,4
