security code,security name,revenue,income,expenditure,profit,eps,year,quartile
532925,KAUSHALYA,164.10,165.88,-9.02,8.11,0.61,2007,4
532925,KAUSHALYA,297.95,301.85,-28.00,6.02,0.31,2008,1
532925,KAUSHALYA,188.03,191.07,-14.16,5.28,0.27,2008,2
532925,KAUSHALYA,99.30,100.89,-12.55,1.91,0.10,2008,3
532925,KAUSHALYA,190.57,0.31,-180.05,5.59,0.29,2008,4
532925,KAUSHALYA,344.42,0.03,-320.35,15.04,0.78,2009,1
532925,KAUSHALYA,201.39,0.25,-36.41,7.12,0.36,2009,2
532925,KAUSHALYA,141.85,0.04,-132.29,2.15,0.11,2009,3
532925,KAUSHALYA,142.56,142.56,-127.78,4.44,0.23,2009,4
532925,KAUSHALYA,344.60,0.11,-316.85,14.67,0.75,2010,1
532925,KAUSHALYA,116.46,16.11,-100.35,4.60,0.23,2010,2
532925,KAUSHALYA,148.90,0.05,-134.96,2.39,0.12,2010,3
532925,KAUSHALYA,238.39,0.11,-217.59,6.68,0.34,2010,4
532925,KAUSHALYA,412.40,0.07,-377.35,16.99,0.87,2011,1
532925,KAUSHALYA,202.53,0.10,-179.76,6.48,0.33,2011,2
532925,KAUSHALYA,186.70,0.11,-166.27,2.97,0.14,2011,3
532925,KAUSHALYA,251.83,22.32,-229.51,5.10,0.26,2011,4
532925,KAUSHALYA,415.17,0.10,-1.96,15.41,0.79,2012,1
532925,KAUSHALYA,152.48,0.08,-2.42,4.67,0.24,2012,2
532925,KAUSHALYA,43.59,43.59,-1.55,1.05,0.05,2012,3
532925,KAUSHALYA,19.00,0.08,-1.00,-15.18,-0.19,2012,4
532925,KAUSHALYA,44.33,0.08,-0.58,-13.46,-0.07,2013,1
532925,KAUSHALYA,5.83,0.08,-1.77,-14.47,-0.40,2013,2
532925,KAUSHALYA,5.53,5.53,-1.44,-22.69,-0.67,2013,3
532925,KAUSHALYA,43.40,43.40,-1.16,-12.08,-0.35,2013,4
532925,KAUSHALYA,97.41,97.41,-13.87,-90.67,-2.62,2014,1
532925,KAUSHALYA,15.98,0.08,-2.02,-14.35,-0.41,2014,2
532925,KAUSHALYA,1.88,-0.12,-1.56,-23.59,-0.69,2014,3
532925,KAUSHALYA,33.44,33.44,-2.72,0.49,0.69,2014,4
532925,KAUSHALYA,5.54,5.54,-6.06,-35.33,-1.02,2015,1
532925,KAUSHALYA,3.10,3.10,-1.58,-38.74,-1.12,2015,2
532925,KAUSHALYA,0.03,0.03,-1.76,-76.55,-2.21,2015,3
532925,KAUSHALYA,1.46,1.46,-1.34,-407.12,-11.76,2015,4
532925,KAUSHALYA,1.13,1.13,-0.78,-25.13,-0.72,2016,1
532925,KAUSHALYA,0.02,0.02,-0.76,0.96,0.03,2016,2
532925,KAUSHALYA,0.83,0.83,-0.80,-71.19,-2.06,2016,3
532925,KAUSHALYA,0.25,0.25,-0.77,-1.01,-0.03,2016,4
532925,KAUSHALYA,4.58,4.67,-0.07,31.17,0.90,2017,1
532925,KAUSHALYA,1.26,1.33,-7.03,-5.53,-0.16,2017,2
532925,KAUSHALYA,3.49,3.56,-1.01,0.71,0.02,2017,3
532925,KAUSHALYA,0.01,0.12,-3.52,-2.68,-0.08,2017,4
532925,KAUSHALYA,0.03,0.19,-2.69,-2.36,-0.06,2018,1
532925,KAUSHALYA,0.01,256.44,0.63,253.50,7.32,2018,2
532925,KAUSHALYA,0.15,0.75,-1.17,-3.57,-0.10,2018,3
532925,KAUSHALYA,0.25,0.65,-1.26,-4.08,-0.12,2018,4
532925,KAUSHALYA,0.65,3.51,-64.72,-20.59,-0.59,2019,1
532925,KAUSHALYA,0.34,0.37,-1.76,-4.55,-0.13,2019,2
532925,KAUSHALYA,0.35,0.43,-5.33,-4.73,-0.14,2019,3
532925,KAUSHALYA,0.66,0.72,-4.27,-3.38,-0.10,2019,4
532925,KAUSHALYA,0.45,8.44,-16.28,-42.05,-1.21,2020,1
532925,KAUSHALYA,20.57,63.87,-12.17,38.03,1.10,2020,2
532925,KAUSHALYA,0.17,0.22,-4.68,-4.28,-0.12,2020,3
532925,KAUSHALYA,0.57,1.15,-4.54,-3.21,-0.09,2020,4
