security code,security name,revenue,income,expenditure,profit,eps,year,quartile
538567,GULFOILLUB,2303.31,2299.10,-502.10,180.27,3.64,2014,2
538567,GULFOILLUB,2432.65,2428.53,-544.77,193.98,3.91,2014,3
538567,GULFOILLUB,2426.09,2420.82,-544.07,182.37,3.68,2014,4
538567,GULFOILLUB,2638.10,2630.23,-587.56,217.48,4.39,2015,1
538567,GULFOILLUB,2304.24,2297.15,-545.55,204.75,4.13,2015,2
538567,GULFOILLUB,2487.98,2480.33,-589.52,236.20,4.76,2015,3
538567,GULFOILLUB,2602.34,2596.44,-634.88,261.78,5.28,2015,4
538567,GULFOILLUB,2718.98,2712.75,-668.54,300.42,6.06,2016,1
538567,GULFOILLUB,2835.78,467.63,-703.05,311.59,,2016,2
538567,GULFOILLUB,2742.31,421.21,-76.39,302.26,,2016,3
538567,GULFOILLUB,2736.34,396.80,-699.78,275.97,,2016,4
538567,GULFOILLUB,2996.13,3068.10,-770.88,320.95,6.47,2017,1
538567,GULFOILLUB,3262.33,3341.89,-192.33,342.89,6.91,2017,2
538567,GULFOILLUB,3229.48,3267.81,-770.46,404.20,8.14,2017,3
538567,GULFOILLUB,3559.48,3631.78,-887.16,424.86,8.54,2017,4
538567,GULFOILLUB,3733.11,3803.91,-863.92,413.56,8.33,2018,1
538567,GULFOILLUB,3903.60,3969.97,-242.29,401.32,8.07,2018,2
538567,GULFOILLUB,4172.14,4239.21,-898.35,402.91,8.10,2018,3
538567,GULFOILLUB,4620.25,4694.34,-3927.47,497.92,10.00,2018,4
538567,GULFOILLUB,4361.97,4449.84,-1001.32,475.68,9.56,2019,1
538567,GULFOILLUB,4406.80,4490.88,-1106.68,487.26,9.78,2019,2
538567,GULFOILLUB,4212.79,4296.79,-1022.46,619.83,12.41,2019,3
538567,GULFOILLUB,4218.61,4303.93,-1061.47,558.70,11.15,2019,4
538567,GULFOILLUB,3596.80,3698.87,-944.42,359.44,7.17,2020,1
538567,GULFOILLUB,2411.71,2541.12,-590.29,171.74,3.43,2020,2
538567,GULFOILLUB,4117.37,4257.40,-3467.03,591.22,11.79,2020,3
538567,GULFOILLUB,4818.64,4943.30,-1169.39,640.05,12.75,2020,4
