security code,security name,revenue,income,expenditure,profit,eps,year,quartile
532350,PADMALAYAT,41.29,41.29,-38.22,-3.94,,2007,3
532350,PADMALAYAT,42.51,42.51,-40.32,-5.19,,2007,4
532350,PADMALAYAT,42.77,43.14,-40.08,-180.27,,2008,1
532350,PADMALAYAT,9.47,9.47,-2.05,0.26,,2008,2
532350,PADMALAYAT,3.32,3.32,-5.06,-11.81,,2008,3
532350,PADMALAYAT,2.24,-7.87,-3.34,-7.87,,2008,4
532350,PADMALAYAT,2.72,-6.76,-2.10,-6.37,,2009,1
532350,PADMALAYAT,1.91,-7.16,-2.24,-6.98,,2009,2
532350,PADMALAYAT,6.09,-5.17,-4.38,-5.14,,2009,3
532350,PADMALAYAT,5.27,-5.18,-3.33,-4.99,,2009,4
532350,PADMALAYAT,4.66,0.08,-4.03,14.64,,2010,1
532350,PADMALAYAT,3.06,-5.12,-1.30,-5.03,,2010,2
532350,PADMALAYAT,3.22,-5.07,-3.52,-4.83,,2010,3
532350,PADMALAYAT,6.45,6.45,-2.97,-3.63,,2010,4
532350,PADMALAYAT,9.12,-2.60,-4.02,-2.37,,2011,1
532350,PADMALAYAT,8.39,0.32,-1.22,0.40,,2011,2
532350,PADMALAYAT,8.78,0.53,-1.64,0.59,,2011,3
532350,PADMALAYAT,5.96,5.96,0.00,-5.03,,2011,4
532350,PADMALAYAT,10.31,10.18,-0.15,5.65,0.34,2012,1
532350,PADMALAYAT,5.21,0.19,-0.79,-3.23,-0.19,2012,2
532350,PADMALAYAT,6.24,0.07,-1.68,-2.78,-0.16,2012,3
532350,PADMALAYAT,6.47,6.37,-0.84,-2.21,-0.13,2012,4
532350,PADMALAYAT,6.79,6.68,-0.28,4.65,0.27,2013,1
532350,PADMALAYAT,5.54,5.41,-0.56,-3.82,-0.22,2013,2
532350,PADMALAYAT,6.07,5.96,-0.76,-3.57,-0.21,2013,3
532350,PADMALAYAT,6.15,6.15,-0.79,-4.22,-0.25,2013,4
532350,PADMALAYAT,6.55,0.10,-0.84,2.00,0.12,2014,1
532350,PADMALAYAT,5.46,0.08,-0.58,-3.85,-0.23,2014,2
532350,PADMALAYAT,5.58,5.50,-0.81,-4.09,-0.24,2014,3
532350,PADMALAYAT,5.38,0.09,-0.34,-1.95,-0.11,2014,4
532350,PADMALAYAT,5.69,5.67,-0.97,3.74,0.22,2015,1
532350,PADMALAYAT,4.51,4.45,-0.76,0.29,0.02,2015,2
532350,PADMALAYAT,7.50,7.39,-0.85,0.45,0.03,2015,3
532350,PADMALAYAT,4.56,4.38,-0.82,0.78,0.05,2015,4
532350,PADMALAYAT,6.13,6.13,-0.07,4.31,0.25,2016,1
532350,PADMALAYAT,4.47,4.41,-0.54,0.44,0.03,2016,2
532350,PADMALAYAT,7.40,7.34,-0.98,0.02,0.00,2016,3
532350,PADMALAYAT,4.58,4.48,-1.16,0.20,0.01,2016,4
532350,PADMALAYAT,6.93,6.93,-4.63,-12.00,-0.71,2017,1
532350,PADMALAYAT,3.50,3.50,-0.23,0.40,0.02,2017,2
532350,PADMALAYAT,3.26,3.27,-0.82,0.39,0.00,2017,3
532350,PADMALAYAT,3.52,3.52,-1.21,0.01,,2017,4
532350,PADMALAYAT,1.90,1.91,-10.98,-15.15,-0.89,2018,1
532350,PADMALAYAT,2.80,2.82,-0.72,-0.02,0.00,2018,2
532350,PADMALAYAT,3.07,3.08,-0.98,0.20,0.01,2018,3
532350,PADMALAYAT,0.77,0.78,-0.24,-0.28,-0.02,2018,4
532350,PADMALAYAT,0.15,0.15,-7.51,-5.12,-0.30,2019,1
532350,PADMALAYAT,,,-0.18,-0.18,-0.01,2019,2
532350,PADMALAYAT,4.95,5.05,-1.01,2.83,0.17,2019,3
532350,PADMALAYAT,5.40,5.50,-0.62,2.47,0.15,2019,4
532350,PADMALAYAT,,22.51,-14.89,5.87,0.35,2020,1
532350,PADMALAYAT,,0.20,-0.12,0.09,0.00,2020,2
532350,PADMALAYAT,,0.64,-1.13,-0.49,,2020,3
532350,PADMALAYAT,,0.45,-0.19,0.02,0.00,2020,4
