security code,security name,revenue,income,expenditure,profit,eps,year,quartile
530689,LYKISLTD,3.58,25.70,-1.86,23.41,,2007,3
530689,LYKISLTD,4.90,4.90,-2.07,2.59,,2007,4
530689,LYKISLTD,2.80,3.10,-1.92,1.00,,2008,1
530689,LYKISLTD,2.71,2.71,-1.98,0.73,,2008,2
530689,LYKISLTD,2.50,2.50,-1.80,0.71,,2008,3
530689,LYKISLTD,4.04,1.27,-2.77,1.27,,2008,4
530689,LYKISLTD,3.40,0.90,-2.50,0.90,,2009,1
530689,LYKISLTD,1.55,0.91,-0.63,0.79,,2009,2
530689,LYKISLTD,3.07,1.06,-2.01,0.94,,2009,3
530689,LYKISLTD,3.27,1.11,-2.16,0.98,,2009,4
530689,LYKISLTD,2.52,0.69,-1.83,0.59,,2010,1
530689,LYKISLTD,1.79,0.80,-0.99,0.80,,2010,2
530689,LYKISLTD,3.36,2.50,-0.86,2.50,,2010,3
530689,LYKISLTD,3.60,1.18,-2.42,1.18,,2010,4
530689,LYKISLTD,2.26,0.54,-1.72,0.54,,2011,1
530689,LYKISLTD,8.76,1.70,-7.06,1.70,,2011,2
530689,LYKISLTD,6.68,1.38,-5.30,1.20,,2011,3
530689,LYKISLTD,6.10,-1.45,-7.55,-1.80,,2011,4
530689,LYKISLTD,0.92,-0.96,-1.87,-0.96,,2012,1
530689,LYKISLTD,24.33,24.33,-23.92,0.13,,2012,2
530689,LYKISLTD,28.90,0.12,-9.23,0.17,0.02,2012,3
530689,LYKISLTD,32.67,32.67,-9.63,0.06,0.01,2012,4
530689,LYKISLTD,64.36,62.20,-9.12,-1.89,-0.13,2013,1
530689,LYKISLTD,168.26,154.46,-11.51,-0.99,,2013,2
530689,LYKISLTD,366.10,341.11,-23.62,5.14,0.28,2013,3
530689,LYKISLTD,403.25,383.14,-25.88,-4.90,-0.27,2013,4
530689,LYKISLTD,250.17,233.60,-26.03,8.45,0.46,2014,1
530689,LYKISLTD,308.35,292.32,-19.78,0.79,0.04,2014,2
530689,LYKISLTD,392.48,370.55,-33.74,0.14,0.01,2014,3
530689,LYKISLTD,491.19,464.40,-6.25,13.19,0.72,2014,4
530689,LYKISLTD,476.34,449.66,-7.32,0.45,0.02,2015,1
530689,LYKISLTD,298.33,285.83,-6.67,8.58,0.47,2015,2
530689,LYKISLTD,271.82,260.23,-7.05,1.49,0.08,2015,3
530689,LYKISLTD,278.54,264.11,-9.42,9.68,0.47,2015,4
530689,LYKISLTD,197.99,188.34,-8.62,-1.83,-0.07,2016,1
530689,LYKISLTD,148.88,140.73,-7.73,-7.66,-0.40,2016,2
530689,LYKISLTD,236.51,226.52,-9.64,8.91,0.46,2016,3
530689,LYKISLTD,275.33,12.44,-38.62,-9.36,-0.48,2016,4
530689,LYKISLTD,400.11,423.43,-35.08,14.14,0.73,2017,1
530689,LYKISLTD,291.58,297.40,-25.92,-10.79,-0.56,2017,2
530689,LYKISLTD,370.02,375.74,-48.95,-8.48,-0.43,2017,3
530689,LYKISLTD,476.57,492.63,-29.46,29.18,1.46,2017,4
530689,LYKISLTD,344.70,342.75,-42.04,-14.63,-0.76,2018,1
530689,LYKISLTD,336.14,340.28,-66.40,-8.56,-0.44,2018,2
530689,LYKISLTD,425.03,425.45,-88.13,-11.52,-0.59,2018,3
530689,LYKISLTD,392.86,392.86,-37.61,19.94,1.03,2018,4
530689,LYKISLTD,312.93,318.67,-27.21,-9.56,-0.49,2019,1
530689,LYKISLTD,271.69,277.50,-34.25,-10.43,-0.54,2019,2
530689,LYKISLTD,208.01,213.39,-22.34,-4.90,-0.25,2019,3
530689,LYKISLTD,278.77,281.38,-20.98,15.19,0.78,2019,4
530689,LYKISLTD,121.67,132.55,-17.37,-11.24,-0.58,2020,1
530689,LYKISLTD,52.38,54.46,-9.61,-61.55,-3.17,2020,2
530689,LYKISLTD,106.83,107.73,-9.60,-7.06,-0.37,2020,3
530689,LYKISLTD,96.82,97.08,-16.61,-21.24,-1.10,2020,4
