security code,security name,revenue,income,expenditure,profit,eps,year,quartile
509966,VSTIND,818.10,847.60,-684.70,107.70,6.97,2007,3
509966,VSTIND,924.70,951.90,-702.20,168.10,10.88,2007,4
509966,VSTIND,702.30,768.20,-639.00,106.80,6.92,2008,2
509966,VSTIND,827.80,866.10,-718.80,112.50,7.28,2008,3
509966,VSTIND,1278.60,1272.60,-997.00,217.90,14.11,2008,4
509966,VSTIND,1261.20,1253.50,-1016.30,241.00,15.61,2009,2
509966,VSTIND,1164.30,1157.20,-969.30,171.50,11.11,2009,3
509966,VSTIND,1267.00,1258.20,-1046.20,173.60,11.24,2009,4
509966,VSTIND,1278.50,1273.30,-127.10,180.20,11.67,2010,2
509966,VSTIND,1573.20,1560.80,-1249.40,240.10,15.55,2010,3
509966,VSTIND,1380.40,1374.40,-1015.50,260.80,16.89,2010,4
509966,VSTIND,1472.10,1462.70,-1028.30,342.20,22.16,2011,2
509966,VSTIND,1647.60,1653.50,-1224.90,335.90,21.76,2011,3
509966,VSTIND,1700.70,1729.10,-1200.30,379.70,24.59,2011,4
509966,VSTIND,1958.80,1956.00,-172.10,367.30,23.78,2012,1
509966,VSTIND,1552.30,1538.90,-283.30,305.10,19.76,2012,2
509966,VSTIND,1761.90,1748.60,-265.00,276.00,17.88,2012,3
509966,VSTIND,1764.00,1749.50,-150.80,334.00,21.63,2012,4
509966,VSTIND,1608.60,1600.00,-253.10,347.40,22.49,2013,1
509966,VSTIND,1767.90,1758.50,-337.20,271.10,17.56,2013,2
509966,VSTIND,2110.90,2091.20,-323.40,324.50,21.02,2013,3
509966,VSTIND,2122.10,2107.30,-277.20,387.00,25.06,2013,4
509966,VSTIND,1890.80,1889.80,-246.70,518.90,33.60,2014,1
509966,VSTIND,2141.10,2127.60,-311.70,432.10,27.99,2014,2
509966,VSTIND,2046.60,2028.70,-304.60,379.50,24.57,2014,3
509966,VSTIND,1981.40,1963.90,-190.80,303.60,19.67,2014,4
509966,VSTIND,2192.50,2179.70,-201.30,406.90,26.34,2015,1
509966,VSTIND,1914.40,1901.30,-203.30,309.20,20.03,2015,2
509966,VSTIND,2045.00,2032.90,-184.90,317.90,20.59,2015,3
509966,VSTIND,2171.70,2163.10,-205.40,411.00,26.61,2015,4
509966,VSTIND,2700.40,2692.00,-209.90,493.00,31.92,2016,1
509966,VSTIND,2543.70,2534.10,-205.50,416.10,26.95,2016,2
509966,VSTIND,2316.80,2298.10,-238.80,353.00,22.86,2016,3
509966,VSTIND,2345.10,2338.70,-212.50,452.00,29.27,2016,4
509966,VSTIND,2276.20,2432.50,-256.00,451.00,29.20,2017,1
509966,VSTIND,5622.40,5679.50,-268.50,397.90,25.80,2017,2
509966,VSTIND,2395.20,2443.30,-242.90,440.10,28.57,2017,3
509966,VSTIND,2569.60,2624.20,-213.00,497.60,32.48,2017,4
509966,VSTIND,2999.20,3077.40,-208.30,483.30,31.30,2018,1
509966,VSTIND,2630.50,2705.30,-224.40,612.40,39.66,2018,2
509966,VSTIND,3111.10,3203.50,-306.50,571.30,36.99,2018,3
509966,VSTIND,3157.20,3257.90,-249.00,554.40,35.90,2018,4
509966,VSTIND,2942.30,3050.10,-241.40,530.30,34.34,2019,1
509966,VSTIND,3292.40,3409.90,-296.00,756.80,49.01,2019,2
509966,VSTIND,3230.30,3353.00,-317.10,763.20,49.42,2019,3
509966,VSTIND,3684.60,3795.20,-267.30,814.80,52.77,2019,4
509966,VSTIND,3496.90,3619.70,-356.90,706.10,45.73,2020,1
509966,VSTIND,3149.10,3265.10,-239.70,757.10,49.03,2020,2
509966,VSTIND,3948.80,4095.70,-241.30,885.40,57.34,2020,3
509966,VSTIND,3804.00,3895.80,-281.80,737.10,47.73,2020,4
