security code,security name,revenue,income,expenditure,profit,eps,year,quartile
538476,CTL,1.45,1.45,-0.31,-0.01,,2014,1
538476,CTL,1.36,0.39,-0.15,0.06,,2014,2
538476,CTL,2.24,0.83,-0.24,0.31,0.01,2014,3
538476,CTL,3.04,0.06,-0.26,1.75,0.03,2014,4
538476,CTL,8.72,1.95,-0.83,-0.09,0.00,2015,1
538476,CTL,20.14,2.44,-0.50,1.96,0.04,2015,2
538476,CTL,60.00,1.00,-1.22,0.55,0.01,2015,3
538476,CTL,52.32,1.82,-0.77,1.50,0.03,2015,4
538476,CTL,50.31,3.66,-0.03,1.43,0.03,2016,1
538476,CTL,54.14,1.83,-1.53,3.19,0.06,2016,2
538476,CTL,13.62,2.50,-1.45,-1.30,-0.03,2016,3
538476,CTL,16.83,1.21,-1.52,6.01,0.12,2016,4
538476,CTL,7.66,7.68,-1.02,-0.29,-0.01,2017,1
538476,CTL,8.83,8.83,-0.98,3.11,0.06,2017,2
538476,CTL,10.83,10.83,-1.47,3.30,0.06,2017,3
538476,CTL,8.79,9.71,-1.60,3.86,0.08,2017,4
538476,CTL,12.07,15.21,-2.37,2.47,0.05,2018,1
538476,CTL,12.06,12.06,-1.16,3.52,0.07,2018,2
538476,CTL,9.24,9.27,-2.01,4.11,0.08,2018,3
538476,CTL,11.02,11.10,-2.55,4.56,0.09,2018,4
538476,CTL,10.41,10.42,-3.22,0.71,0.01,2019,1
