security code,security name,revenue,income,expenditure,profit,eps,year,quartile
532922,EDELWEISS,461.50,461.90,-142.40,41.50,0.60,2007,4
532922,EDELWEISS,711.10,712.00,-288.20,100.10,1.34,2008,1
532922,EDELWEISS,566.30,566.30,-182.30,67.80,0.90,2008,2
532922,EDELWEISS,546.20,546.20,-162.70,47.40,0.63,2008,3
532922,EDELWEISS,389.50,93.60,-142.00,44.00,0.59,2008,4
532922,EDELWEISS,415.40,36.70,-141.40,104.50,1.39,2009,1
532922,EDELWEISS,574.90,561.10,-168.80,114.90,1.53,2009,2
532922,EDELWEISS,611.40,489.00,-46.40,50.60,0.68,2009,3
532922,EDELWEISS,536.80,370.20,-91.40,41.00,0.55,2009,4
532922,EDELWEISS,732.20,731.90,-201.80,135.60,1.80,2010,1
532922,EDELWEISS,746.40,704.10,-169.10,153.40,2.04,2010,2
532922,EDELWEISS,989.70,1031.40,-212.50,69.60,0.09,2010,3
532922,EDELWEISS,1591.10,1403.00,-188.10,227.90,0.30,2010,4
532922,EDELWEISS,1160.20,1160.80,-292.90,136.30,0.18,2011,1
532922,EDELWEISS,540.90,375.20,-165.70,249.00,0.33,2011,2
532922,EDELWEISS,532.90,248.50,-197.80,175.80,0.23,2011,3
532922,EDELWEISS,460.40,268.90,-203.10,106.20,0.14,2011,4
532922,EDELWEISS,527.90,385.90,-59.50,155.50,0.21,2012,1
532922,EDELWEISS,553.60,503.50,-161.50,169.10,0.22,2012,2
532922,EDELWEISS,203.50,198.70,-20.10,15.60,0.02,2012,3
532922,EDELWEISS,333.00,315.30,-58.00,108.90,0.14,2012,4
532922,EDELWEISS,478.00,456.10,-68.70,174.30,0.23,2013,1
532922,EDELWEISS,463.80,460.80,-157.40,114.80,0.15,2013,2
532922,EDELWEISS,232.00,275.90,-81.40,11.20,0.01,2013,3
532922,EDELWEISS,474.80,473.80,-37.00,137.50,0.18,2013,4
532922,EDELWEISS,977.80,862.60,-122.10,469.50,0.61,2014,1
532922,EDELWEISS,460.60,388.30,-52.40,232.70,0.30,2014,2
532922,EDELWEISS,563.10,519.70,-61.60,239.00,0.31,2014,3
532922,EDELWEISS,775.20,790.80,-86.10,346.30,0.44,2014,4
532922,EDELWEISS,679.40,626.90,-129.30,296.80,0.38,2015,1
532922,EDELWEISS,750.80,750.50,-129.70,295.70,0.37,2015,2
532922,EDELWEISS,593.70,564.60,-99.50,285.30,0.35,2015,3
532922,EDELWEISS,1054.10,985.10,-143.10,528.50,0.65,2015,4
532922,EDELWEISS,955.00,862.70,-202.50,446.30,0.55,2016,1
532922,EDELWEISS,928.80,866.60,-184.10,115.20,0.14,2016,2
532922,EDELWEISS,934.10,822.50,-243.50,88.20,0.11,2016,3
532922,EDELWEISS,1362.90,1317.10,-135.30,673.70,0.81,2016,4
532922,EDELWEISS,1278.50,1278.80,-215.90,413.00,0.50,2017,1
532922,EDELWEISS,1052.80,1052.80,-262.10,294.80,0.35,2017,2
532922,EDELWEISS,972.20,1059.70,-184.50,271.80,0.32,2017,3
532922,EDELWEISS,1044.20,1044.30,-253.90,250.60,0.29,2017,4
532922,EDELWEISS,1238.50,1241.50,-289.30,609.40,0.67,2018,1
532922,EDELWEISS,955.40,1014.80,-217.60,327.80,0.38,2018,2
532922,EDELWEISS,751.20,752.00,-249.00,252.50,0.29,2018,3
532922,EDELWEISS,700.50,700.50,-232.00,225.30,0.25,2018,4
532922,EDELWEISS,704.40,736.50,-188.00,223.20,0.25,2019,1
