security code,security name,revenue,income,expenditure,profit,eps,year,quartile
519477,CIANAGRO,17.80,29.26,-2.27,-1.65,-0.39,2007,3
519477,CIANAGRO,39.97,39.97,-15.03,6.03,1.42,2007,4
519477,CIANAGRO,68.27,68.27,-23.12,4.99,0.62,2008,1
519477,CIANAGRO,28.62,28.62,-8.69,-3.21,-0.40,2008,2
519477,CIANAGRO,40.60,40.60,-3.97,-6.20,-1.46,2008,3
519477,CIANAGRO,73.19,73.19,-18.81,7.81,0.97,2008,4
519477,CIANAGRO,65.53,65.53,-4.90,2.74,0.34,2009,1
519477,CIANAGRO,53.96,53.96,-2.40,-3.18,-0.39,2009,2
519477,CIANAGRO,19.63,19.63,-8.18,-10.19,-1.26,2009,3
519477,CIANAGRO,52.61,52.61,-2.55,10.34,1.28,2009,4
519477,CIANAGRO,94.49,12.94,-0.82,4.27,0.53,2010,1
519477,CIANAGRO,116.01,116.01,-2.46,-0.57,-0.07,2010,2
519477,CIANAGRO,174.59,174.59,-2.65,-6.84,-0.85,2010,3
519477,CIANAGRO,319.83,9.69,-0.84,9.53,1.18,2010,4
519477,CIANAGRO,355.29,12.19,-0.93,3.82,0.47,2011,1
519477,CIANAGRO,280.59,280.59,-3.47,-3.42,-0.42,2011,2
519477,CIANAGRO,106.52,1.22,-0.49,-7.63,-0.94,2011,3
519477,CIANAGRO,70.89,70.89,-11.26,9.47,1.17,2011,4
519477,CIANAGRO,109.04,8.36,-5.03,9.16,1.13,2012,1
519477,CIANAGRO,39.83,39.83,-2.75,-4.60,-0.57,2013,2
519477,CIANAGRO,126.13,126.13,-2.16,29.31,,2013,3
519477,CIANAGRO,39.67,39.67,-5.21,-10.23,,2013,4
519477,CIANAGRO,126.30,126.30,-4.62,-5.16,-0.64,2014,1
519477,CIANAGRO,25.41,25.41,-2.53,-6.74,-0.80,2014,2
519477,CIANAGRO,5.60,5.60,-1.67,-6.58,-0.81,2014,3
519477,CIANAGRO,4.15,4.15,-0.93,-12.95,-1.36,2014,4
519477,CIANAGRO,2.37,2.37,-3.09,-31.93,0.87,2015,1
519477,CIANAGRO,1.49,1.49,-1.11,-4.98,-0.62,2015,2
519477,CIANAGRO,2.24,2.24,-2.28,-6.22,,2015,3
519477,CIANAGRO,0.83,0.83,-3.75,-4.34,,2015,4
519477,CIANAGRO,20.88,20.88,-4.95,8.21,1.02,2016,1
519477,CIANAGRO,152.64,152.64,-1.70,1.55,0.19,2016,2
519477,CIANAGRO,323.68,323.68,-30.92,13.58,0.49,2016,3
519477,CIANAGRO,296.35,296.35,-36.45,8.26,0.29,2016,4
519477,CIANAGRO,342.27,352.97,-6.26,17.64,0.63,2017,1
519477,CIANAGRO,379.51,379.80,-2.58,-2.83,0.04,2017,2
519477,CIANAGRO,463.56,463.57,-6.55,1.50,0.05,2017,3
519477,CIANAGRO,573.27,573.34,-2.66,4.15,0.15,2017,4
519477,CIANAGRO,551.86,574.77,-10.06,31.69,1.13,2018,1
519477,CIANAGRO,266.48,266.88,-6.62,15.79,0.56,2018,2
519477,CIANAGRO,364.91,367.95,-7.33,26.52,0.95,2018,3
519477,CIANAGRO,267.34,267.68,-11.03,1.38,0.05,2018,4
519477,CIANAGRO,432.03,432.62,-18.09,2.40,0.09,2019,1
519477,CIANAGRO,378.58,379.97,-9.38,21.48,0.77,2019,2
519477,CIANAGRO,692.75,692.59,-10.36,-0.59,0.02,2019,3
519477,CIANAGRO,401.80,402.50,-9.27,35.41,1.27,2019,4
519477,CIANAGRO,558.45,575.87,-55.85,64.24,2.30,2020,1
519477,CIANAGRO,401.40,401.89,-7.40,-0.72,-0.03,2020,2
519477,CIANAGRO,532.26,535.11,-25.33,9.81,0.35,2020,3
519477,CIANAGRO,691.27,693.51,-38.53,14.92,0.53,2020,4
