security code,security name,revenue,income,expenditure,profit,eps,year,quartile
523782,MITSHI,,,-0.15,-0.15,-0.03,2007,3
523782,MITSHI,,,-0.04,-0.07,-0.01,2007,4
523782,MITSHI,,,-36.50,-1.87,-0.32,2008,1
523782,MITSHI,,,-0.04,-0.04,-0.01,2008,2
523782,MITSHI,,-0.10,-0.10,-0.10,-0.02,2008,3
523782,MITSHI,,-0.03,-0.03,-0.03,-0.01,2008,4
523782,MITSHI,,-0.07,-0.07,-0.07,-0.01,2009,1
523782,MITSHI,,-0.03,-0.03,-0.03,-0.01,2009,2
523782,MITSHI,,-0.10,-0.10,-0.09,-0.02,2009,3
523782,MITSHI,,-0.06,-0.06,-0.06,-0.01,2009,4
523782,MITSHI,1.42,-0.02,-1.44,-0.01,,2010,1
523782,MITSHI,,-0.04,-0.04,0.04,0.01,2010,2
523782,MITSHI,,-0.10,-0.10,0.04,0.01,2010,3
523782,MITSHI,,-0.04,-0.04,0.05,0.01,2010,4
523782,MITSHI,2.41,-0.63,-3.05,-0.41,-0.07,2011,1
523782,MITSHI,,-0.05,-0.05,-0.05,,2011,2
523782,MITSHI,1.60,-0.09,-1.69,0.04,0.01,2011,3
523782,MITSHI,0.90,-0.02,-0.92,0.07,0.01,2011,4
523782,MITSHI,1.40,-0.14,-1.54,-0.14,-0.02,2012,1
523782,MITSHI,,-0.11,-0.11,-0.11,-0.02,2012,2
523782,MITSHI,,-0.27,-0.27,-0.27,-0.05,2012,3
523782,MITSHI,,-0.14,-0.14,-0.14,-0.02,2012,4
523782,MITSHI,2.53,-0.06,-2.58,-0.03,-0.01,2013,1
523782,MITSHI,0.52,0.52,-0.69,-0.13,-0.02,2013,2
523782,MITSHI,0.51,-0.25,-0.76,-0.24,-0.04,2013,3
523782,MITSHI,0.51,-0.05,-0.56,-0.05,-0.01,2013,4
523782,MITSHI,0.53,-0.41,-0.94,-0.41,-0.07,2014,1
523782,MITSHI,0.57,-0.30,-0.86,-0.30,-0.05,2014,2
523782,MITSHI,0.58,-0.34,-0.92,-0.34,-0.06,2014,3
523782,MITSHI,0.30,-0.18,-0.48,-0.18,-0.03,2014,4
523782,MITSHI,0.32,-1.53,-1.85,-1.49,-0.26,2015,1
523782,MITSHI,0.21,-0.23,-0.44,-0.23,-0.04,2015,2
523782,MITSHI,0.21,-0.57,-0.78,-0.57,-0.10,2015,3
523782,MITSHI,0.52,-0.45,-0.97,-0.45,-0.06,2015,4
523782,MITSHI,0.60,0.60,-0.16,0.03,,2016,1
523782,MITSHI,0.20,0.20,-0.08,-0.40,-0.05,2016,2
523782,MITSHI,0.31,-0.81,-0.05,-0.81,-0.10,2016,3
523782,MITSHI,0.92,0.92,-1.62,-0.71,-0.09,2016,4
523782,MITSHI,0.94,0.94,-0.49,-0.77,-0.10,2017,1
523782,MITSHI,3.81,3.81,-0.25,0.23,0.03,2017,2
523782,MITSHI,5.73,5.73,-1.07,-0.13,-0.01,2017,3
523782,MITSHI,9.06,9.94,-0.94,2.03,0.23,2017,4
523782,MITSHI,10.68,11.60,-1.17,2.04,0.25,2018,1
523782,MITSHI,10.21,10.21,-0.94,1.91,0.22,2018,2
523782,MITSHI,8.90,8.90,-1.13,1.36,0.15,2018,3
523782,MITSHI,12.80,12.80,-0.92,0.84,0.09,2018,4
523782,MITSHI,19.20,19.22,-1.32,4.76,0.54,2019,1
523782,MITSHI,18.71,18.71,-1.01,4.33,0.49,2019,2
523782,MITSHI,18.23,18.36,-0.47,4.32,0.49,2019,3
523782,MITSHI,22.23,22.50,-0.42,4.12,0.47,2019,4
523782,MITSHI,19.07,19.47,-2.45,-6.92,-0.79,2020,1
523782,MITSHI,7.54,7.54,-0.24,-0.39,-0.04,2020,2
523782,MITSHI,20.12,20.12,-0.40,4.34,0.49,2020,3
523782,MITSHI,32.84,32.84,-1.55,8.08,0.92,2020,4
