security code,security name,revenue,income,expenditure,profit,eps,year,quartile
532478,UBL,2806.50,2894.90,-382.50,105.20,0.39,2007,3
532478,UBL,3013.80,3063.40,-2956.90,6.90,-0.07,2007,4
532478,UBL,3834.70,3903.00,-571.40,195.80,0.91,2008,1
532478,UBL,4746.20,4805.80,-825.90,225.90,0.87,2008,2
532478,UBL,3632.70,3720.80,-566.90,51.60,0.13,2008,3
532478,UBL,3734.60,151.00,-777.80,14.70,-0.03,2008,4
532478,UBL,4635.80,652.90,-630.80,329.00,1.03,2009,1
532478,UBL,5564.50,505.60,-539.50,355.00,1.39,2009,2
532478,UBL,4122.50,4122.50,-3960.70,117.10,0.40,2009,3
532478,UBL,4466.00,244.40,-860.30,212.60,0.80,2009,4
532478,UBL,5731.50,396.70,-5334.80,261.50,1.00,2010,1
532478,UBL,7756.30,1133.50,-6622.80,761.30,3.08,2010,2
532478,UBL,5669.10,265.30,-1111.70,219.10,0.82,2010,3
532478,UBL,6096.20,6096.20,-5677.10,298.20,1.15,2010,4
532478,UBL,8395.90,716.20,-7679.70,400.90,1.49,2011,1
532478,UBL,9437.90,1117.90,-8320.00,710.40,2.76,2011,2
532478,UBL,7331.90,308.80,-7023.10,195.20,0.73,2011,3
532478,UBL,9610.60,9610.60,-1581.00,286.20,1.05,2011,4
532478,UBL,9548.50,645.20,-1495.80,72.80,0.25,2012,1
532478,UBL,12258.20,12258.20,-2043.20,986.40,3.71,2012,2
532478,UBL,8737.50,768.50,-1658.70,342.00,1.27,2012,3
532478,UBL,8386.80,7712.00,-1493.50,335.20,1.24,2012,4
532478,UBL,10036.20,9319.20,-1402.60,58.50,0.19,2013,1
532478,UBL,13592.60,12083.30,-1130.70,1209.60,4.55,2013,2
532478,UBL,8453.80,7522.00,-1059.90,-185.70,-0.73,2013,3
532478,UBL,9528.10,8591.10,-1064.40,555.10,2.08,2013,4
532478,UBL,10780.50,9739.00,-1383.50,677.10,2.53,2014,1
532478,UBL,14445.80,1657.30,-2294.60,1288.40,4.85,2014,2
532478,UBL,10856.70,1258.10,-1866.20,426.20,1.59,2014,3
532478,UBL,10004.20,8957.50,-1158.40,399.40,1.48,2014,4
532478,UBL,11616.20,10452.30,-1346.50,481.30,1.79,2015,1
532478,UBL,15001.40,13378.80,-1442.10,1228.10,4.64,2015,2
532478,UBL,11326.10,10164.40,-1395.00,482.00,1.83,2015,3
532478,UBL,11576.70,10307.40,-1470.70,721.20,2.73,2015,4
532478,UBL,12910.60,11847.00,-1832.10,514.40,1.94,2016,1
532478,UBL,15623.20,14856.70,-1801.90,1470.60,5.56,2016,2
532478,UBL,22012.40,21530.10,-1477.70,270.50,1.02,2016,3
532478,UBL,22308.60,21850.70,-1291.10,484.90,1.84,2016,4
532478,UBL,25577.80,25620.30,-3809.70,67.30,0.25,2017,1
532478,UBL,38101.30,38163.90,-4753.70,1618.90,6.12,2017,2
532478,UBL,27380.40,27392.40,-3676.40,938.40,3.55,2017,3
532478,UBL,26078.10,26085.80,-3788.50,473.80,1.79,2017,4
532478,UBL,32706.30,32753.80,-4582.80,908.80,3.44,2018,1
532478,UBL,41579.00,41731.80,-5023.00,2219.20,8.39,2018,2
532478,UBL,33318.40,33355.40,-4276.30,1637.70,6.20,2018,3
532478,UBL,31884.00,31905.00,-4151.60,1091.70,4.13,2018,4
532478,UBL,34586.80,34693.00,-5282.80,679.20,2.57,2019,1
532478,UBL,47072.00,47103.60,-5793.40,1645.40,6.22,2019,2
532478,UBL,35877.70,35896.60,-5066.80,1151.30,4.36,2019,3
532478,UBL,32525.20,32559.70,-4193.90,1063.70,4.02,2019,4
532478,UBL,30989.70,30995.80,-4646.90,411.90,1.56,2020,1
532478,UBL,12622.50,12636.60,-2170.50,-1142.90,-4.32,2020,2
532478,UBL,22396.90,22722.90,-3204.00,40.10,0.15,2020,3
532478,UBL,30645.30,30691.50,-3972.30,1263.70,4.78,2020,4
