security code,security name,revenue,income,expenditure,profit,eps,year,quartile
540073,BLS,50.63,50.63,-20.02,3.77,0.37,2016,2
540073,BLS,58.91,58.91,-44.04,9.98,,2016,3
540073,BLS,62.13,62.13,-47.31,9.91,,2016,4
540073,BLS,69.27,83.60,-25.67,7.64,0.75,2017,1
540073,BLS,117.55,120.64,-41.29,23.73,0.23,2017,2
540073,BLS,90.72,141.43,-30.83,49.80,0.49,2017,3
540073,BLS,100.30,102.16,-29.16,14.41,0.14,2017,4
540073,BLS,100.25,105.30,-42.09,17.66,0.17,2018,1
540073,BLS,119.66,176.98,-36.09,65.10,0.64,2018,2
540073,BLS,161.57,172.10,-46.61,40.17,0.39,2018,3
540073,BLS,117.15,128.47,-46.81,15.98,0.16,2018,4
540073,BLS,118.53,132.89,-55.90,11.56,0.11,2019,1
540073,BLS,133.56,303.68,-35.92,166.89,1.63,2019,2
540073,BLS,137.68,151.61,-41.47,29.72,0.29,2019,3
540073,BLS,125.69,133.99,-47.39,16.06,0.16,2019,4
540073,BLS,134.36,142.21,-59.23,18.04,0.18,2020,1
540073,BLS,31.52,291.33,-18.12,205.82,2.01,2020,2
540073,BLS,44.20,54.85,-33.36,-17.31,0.17,2020,3
540073,BLS,61.87,67.57,-32.54,2.52,0.02,2020,4
