security code,security name,revenue,income,expenditure,profit,eps,year,quartile
537292,AGRITECH,0.72,0.72,-0.21,1.11,0.18,2013,2
537292,AGRITECH,0.02,0.02,-0.32,-2.25,-0.38,2014,1
537292,AGRITECH,0.60,0.60,-0.35,-0.86,-0.14,2014,2
537292,AGRITECH,0.20,0.20,-0.62,-0.58,-0.10,2014,3
537292,AGRITECH,,-2.10,-0.74,-2.11,-0.35,2014,4
537292,AGRITECH,,-0.34,-0.01,-0.30,-0.05,2015,1
537292,AGRITECH,0.64,-0.57,-0.59,-8.24,-1.39,2015,2
537292,AGRITECH,0.28,-0.97,-0.23,-1.96,-0.33,2015,3
537292,AGRITECH,,-0.73,-0.23,-0.26,-0.04,2015,4
537292,AGRITECH,,-2.96,-0.85,197.91,33.32,2016,1
537292,AGRITECH,0.43,-1.35,-1.79,-1.35,-0.23,2016,2
537292,AGRITECH,,-1.75,-1.75,-1.75,,2016,4
537292,AGRITECH,,131.60,-1.81,129.28,21.76,2017,1
537292,AGRITECH,1.27,166.06,-2.82,161.76,27.23,2017,2
537292,AGRITECH,0.12,37.31,-0.24,36.27,6.11,2017,3
537292,AGRITECH,,11.71,-0.46,9.42,1.59,2017,4
537292,AGRITECH,0.25,1.01,-0.61,-1.23,-0.30,2018,1
537292,AGRITECH,1.51,2.54,-0.60,-2.06,-0.35,2018,2
537292,AGRITECH,0.15,2.19,-3.42,-2.08,-0.35,2018,3
537292,AGRITECH,,1.62,0.34,-4.89,-0.82,2018,4
537292,AGRITECH,,0.82,0.45,0.53,0.09,2019,1
537292,AGRITECH,3.84,7.22,-2.34,4.87,0.82,2019,2
537292,AGRITECH,,,-6.54,-6.54,-1.10,2019,3
537292,AGRITECH,,0.04,-0.29,-2.66,-0.45,2019,4
537292,AGRITECH,,5.79,3.22,9.01,1.04,2020,1
537292,AGRITECH,1.91,1.91,-2.16,-0.26,-1.94,2020,2
537292,AGRITECH,0.02,0.02,-2.10,-2.08,-2.26,2020,3
537292,AGRITECH,,2.48,-6.65,-4.17,-0.76,2020,4
