date,close,actual lb,predicted lb,actual ub,predicted ub,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted lb ub diff,predicted lb %,predicted ub %,invest,exit
2017-03-30,1049.3,1.0,0.9849007529571896,1.0919184218050129,1.0641045803986635,96.45000000000005,67.2649362123177,0.0,15.843639922020884,51.42129629029682,0.015099247042810404,0.06410458039866351,False,False
2017-03-31,1053.3,1.0,0.9708220071773208,1.08777176492927,1.0748446327609034,92.45000000000005,78.83385168705945,0.0,30.733179840127946,48.100671846931505,0.02917799282267919,0.07484463276090336,False,False
2017-04-03,1058.05,0.9971173385000708,0.8988232527173656,1.1035867870138465,1.0783600453812894,109.60000000000036,82.90884601567313,3.050000000000182,107.05005746239124,-24.141211446718103,0.10117674728263437,0.07836004538128938,False,False
2017-04-05,1063.1,0.9923807732104224,0.9041747408462248,1.0983444643025118,1.0647790829925343,104.55000000000018,68.86664312936318,8.099999999999909,101.87183300637832,-33.00518987701514,0.09582525915377516,0.06477908299253432,False,False
2017-04-06,1055.0,1.0,0.9017380527167453,1.1067772511848342,1.0589879605142727,112.65000000000009,62.23229834255767,0.0,103.66635438383366,-41.434056041275994,0.09826194728325466,0.058987960514272686,False,False
2017-04-07,1067.1,0.9979851935151346,0.9080568028225714,1.0942273451410367,1.0797502294251828,100.55000000000018,85.1014698196127,2.1499999999998636,98.11258570803409,-13.011115888421386,0.0919431971774286,0.07975022942518284,False,False
2017-04-10,1064.95,1.0,0.874690775537258,1.1104277196112493,1.070442990904296,117.59999999999991,75.01826316353004,0.0,133.44805859159703,-58.429795428066996,0.12530922446274195,0.07044299090429607,False,False
2017-04-11,1089.4,0.9907747383881034,0.879025018951055,1.0996420047732696,1.0831763016871345,108.54999999999995,90.61226305796436,10.050000000000182,131.79014435472072,-41.17788129675637,0.120974981048945,0.08317630168713452,False,False
2017-04-12,1084.85,0.994930174678527,0.9097247039744902,1.104254044337927,1.0764472880955596,113.10000000000014,82.93384049046767,5.5,97.93515489327422,-15.001314402806543,0.09027529602550977,0.07644728809555956,False,False
2017-04-13,1079.35,1.0,0.884440566574118,1.1098809468661697,1.0751595982182456,118.60000000000014,81.12351233686331,0.0,124.7290744682258,-43.60556213136249,0.11555943342588204,0.07515959821824558,False,False
2017-04-17,1123.55,0.9712963375016688,0.9059845646774938,1.0662186818566153,1.0943940041443532,74.40000000000009,106.0563833563881,32.25,105.63104235660182,0.4253409997862718,0.09401543532250622,0.09439400414435317,False,False
2017-04-18,1091.3,1.0,0.9076379263522656,1.09772748098598,1.0793123510727987,106.65000000000009,86.55356872574521,0.0,100.79473097177254,-14.24116224602733,0.09236207364773441,0.07931235107279866,False,False
2017-04-19,1117.25,0.9947639292906691,0.9096658508509504,1.072230924144104,1.074141163801687,80.70000000000005,82.83421525743461,5.849999999999909,100.92582813677564,-18.091612879341028,0.09033414914904958,0.0741411638016869,False,False
2017-04-20,1135.5,0.9787758696609424,0.8978866765398625,1.0549977983267285,1.0753799962587751,62.45000000000027,85.59398575183923,24.09999999999991,115.94967878898603,-30.355693037146807,0.10211332346013746,0.07537999625877512,False,False
2017-04-21,1135.05,0.9791639134839876,0.9172709694471647,1.055416060966477,1.0748705013368633,62.899999999999864,84.98176254240684,23.649999999999864,93.90158612899563,-8.919823586588791,0.08272903055283531,0.07487050133686335,False,False
2017-04-24,1145.75,0.9001090988435522,0.9070816230598929,1.0455596770674231,1.0816491682387352,52.200000000000045,93.54953450953099,114.45000000000005,106.46123037912776,-12.91169586959677,0.09291837694010707,0.08164916823873525,False,False
2017-04-25,1142.8,0.9024326216310816,0.912530849284674,1.0482586629331467,1.0793955077295063,55.15000000000009,90.73318623327987,111.5,99.95974543747457,-9.2265592041947,0.08746915071532602,0.07939550772950632,False,False
2017-04-26,1136.75,0.9072355399164284,0.8651293505689184,1.0538376951836377,1.075347301315447,61.200000000000045,85.65104477033447,105.45000000000005,153.31421074078207,-67.66316597044761,0.13487064943108162,0.07534730131544709,False,False
2017-04-27,1141.25,0.903658269441402,0.8864550889875573,1.049682365826944,1.1101291866788192,56.69999999999982,125.68493429720252,109.94999999999982,129.58312969295025,-3.8981953957477344,0.11354491101244268,0.11012918667881921,False,False
2017-04-28,1129.9,0.9127356403221524,0.8762857447506823,1.0602265687228958,1.0680345911264035,68.04999999999995,76.87228451372334,98.60000000000014,139.78473700620407,-62.912452492480725,0.12371425524931767,0.06803459112640353,False,False
2017-05-02,1111.4,0.9279287385279826,0.9179336459378251,1.0778747525643333,1.080057530980275,86.54999999999995,88.97593993147757,80.10000000000014,91.20854590470117,-2.232605973223599,0.08206635406217488,0.0800575309802749,False,False
2017-05-03,1167.65,0.8832269943904423,0.9095507032323722,1.025949556802124,1.0825798868002106,30.299999999999955,96.42440482226584,136.35000000000014,105.61312137072059,-9.18871654845475,0.09044929676762781,0.08257988680021056,False,False
2017-05-04,1158.3,0.8903565570232237,0.9298586250616669,1.0342312008978676,1.0811346709785414,39.65000000000009,93.97828939444457,127.0,81.24475459107111,12.733534803373459,0.07014137493833306,0.08113467097854143,False,False
2017-05-05,1144.8,0.9008560447239692,0.9117669037695317,1.046427323549965,1.0710214282811326,53.149999999999864,81.30533109624048,113.5,101.00924856464007,-19.703917468399595,0.08823309623046827,0.07102142828113256,False,False
2017-05-08,1153.95,0.8937128991724077,0.8871508313877181,1.0381299016421854,1.0779927493142312,44.0,89.99973307115715,122.65000000000009,130.22229812014268,-40.22256504898553,0.11284916861228189,0.07799274931423117,False,False
2017-05-09,1181.2,0.8730951574669826,0.8932200086179144,1.014180494412462,1.0816802786480073,16.75,96.48074513902634,149.9000000000001,126.1285258205196,-29.64778068149326,0.1067799913820856,0.08168027864800731,False,False
2017-05-10,1182.55,0.872098431355968,0.8948030574800527,1.0130227051710288,1.082213329135465,15.400000000000091,97.22137236914409,151.25,124.40064437696356,-27.179272007819463,0.10519694251994727,0.08221332913546497,False,False
2017-05-11,1197.95,0.8608873492215868,0.8922005545711931,1.0,1.0742516837555431,0.0,88.94980455495283,166.6500000000001,129.1383456514393,-40.18854109648646,0.10779944542880693,0.07425168375554314,False,False
2017-05-12,1164.15,0.8858824034703431,0.8820215750182436,1.0265859210582826,1.062442015797312,30.949999999999818,72.69187269044073,132.85000000000014,137.34458344251175,-64.65271075207102,0.11797842498175637,0.06244201579731201,False,False
2017-05-15,1194.3,0.8635183789667588,0.9081839040672716,1.0006698484467889,1.0804282065653226,0.7999999999999545,96.05540710096466,163.0,109.65596337245756,-13.600556271492906,0.09181609593272844,0.08042820656532257,False,False
2017-05-16,1186.05,0.8695248935542347,0.8721019572852682,1.0076303697145987,1.0763723270367969,9.049999999999727,90.58139848199289,154.75,151.69347356180765,-61.11207507981476,0.12789804271473182,0.07637232703679686,False,False
2017-05-17,1195.1,0.8629403397205255,0.867523218371013,1.0,1.077601884447726,0.0,92.74201210347724,163.79999999999995,158.32300172480245,-65.58098962132522,0.13247678162898702,0.07760188444772598,False,False
2017-05-18,1148.75,0.8977584330794341,0.8790403984358367,1.0011751904243742,1.0734242064075368,1.349999999999909,84.34605711065797,117.45000000000005,138.95234229683263,-54.60628518617466,0.1209596015641633,0.07342420640753677,False,False
2017-05-19,1150.1,0.8967046343796192,0.8886089914547064,1.0,1.0772685102865993,0.0,88.8665136806178,118.79999999999995,128.11079892794214,-39.24428524732434,0.1113910085452936,0.07726851028659931,False,False
2017-05-22,1130.65,0.9121301905983282,0.8768014898461878,1.0,1.068971349861065,0.0,77.98245672041298,99.35000000000014,139.2943955054078,-61.31193878499482,0.12319851015381222,0.0689713498610649,False,False
2017-05-23,1121.8,0.919326083080763,0.8897859997515296,1.006061686575147,1.085203493793795,6.7999999999999545,95.58127933787932,90.5,123.63806547873412,-28.056786140854797,0.11021400024847039,0.0852034937937951,False,False
