date,close,actual lb,predicted lb,actual ub,predicted ub,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted lb ub diff,predicted lb %,predicted ub %,invest,exit
2020-08-04,159.4,0.9629861982434128,0.9296007128526752,1.191969887076537,1.117177961389123,30.599999999999994,18.67816704542622,5.900000000000006,11.221646371283583,7.456520674142638,0.0703992871473248,0.11717796138912306,False,False
2020-08-05,158.55,0.9681488489435508,0.9294839584409028,1.1983601387574896,1.0754316526126468,31.44999999999999,11.95968852173516,5.050000000000011,11.180318389194866,0.7793701325402935,0.07051604155909719,0.07543165261264684,False,False
2020-08-06,153.5,1.0,0.9414667294819182,1.237785016286645,1.1651973965163485,36.50000000000003,25.357800365259493,0.0,8.984857024525553,16.37294334073394,0.05853327051808177,0.16519739651634846,False,False
2020-08-07,162.1,0.975940777297964,0.9316391671143854,1.172115977791487,1.124716053992384,27.900000000000034,20.216472352165425,3.900000000000034,11.081291010758122,9.135181341407304,0.06836083288561456,0.12471605399238395,False,False
2020-08-10,163.2,0.9693627450980392,0.9204782600396044,1.2147671568627452,1.1046605851519877,35.05000000000001,17.08060749680439,5.0,12.977947961536557,4.102659535267833,0.07952173996039558,0.10466058515198773,False,False
2020-08-11,158.85,0.9959080893925086,0.9409960470215666,1.3084671073339629,1.1394547114956324,49.0,22.152380921081203,0.6500000000000057,9.372777930624153,12.77960299045705,0.059003952978433416,0.13945471149563238,False,False
2020-08-12,159.65,0.9909176323207014,0.9496871275672477,1.3019104290635766,1.1297754331881327,48.19999999999999,20.718647908485394,1.450000000000017,8.032450083888904,12.68619782459649,0.05031287243275229,0.12977543318813267,False,False
2020-08-13,159.45,0.9921605518971464,0.9204985942852923,1.3035434305424898,1.1017915918467531,48.400000000000006,16.23066931996479,1.25,12.676499141210144,3.554170178754646,0.07950140571470765,0.10179159184675313,False,False
2020-08-14,158.2,1.0,0.9442001313816225,1.3138432364096082,1.1128524654165879,49.650000000000006,17.853260028904202,0.0,8.827539215427322,9.02572081347688,0.05579986861837749,0.11285246541658789,False,False
2020-08-17,160.9,1.0,0.9330703474928052,1.2917961466749532,1.1128657019128179,46.94999999999999,18.160091437772394,0.0,10.768981088407656,7.391110349364737,0.06692965250719485,0.11286570191281786,False,False
2020-08-18,161.7,1.0,0.9367849334689773,1.285405071119357,1.1089240522863317,46.150000000000034,17.61301925469985,0.0,10.221876258066374,7.3911429966334765,0.06321506653102271,0.10892405228633173,False,False
2020-08-19,162.65,1.0,0.9400229962417492,1.27789732554565,1.104828382278487,45.19999999999999,17.050336377595926,0.0,9.755259661279496,7.29507671631643,0.05997700375825077,0.10482838227848701,False,False
2020-08-20,167.65,0.9874739039665972,0.934481305926825,1.2397852669251417,1.1134410191964286,40.20000000000002,19.018386868281254,2.0999999999999943,10.984209061367778,8.034177806913476,0.06551869407317501,0.11344101919642857,False,False
2020-08-21,165.55,1.0,0.9215421463969173,1.2555119299305344,1.10285543484001,42.29999999999998,17.027717237763653,0.0,12.988697663990337,4.0390195737733166,0.07845785360308266,0.10285543484000992,False,False
2020-08-24,171.45,0.9909594634004084,0.9352894575645415,1.2123067949839603,1.0998697567117348,36.400000000000006,17.122669788226943,1.549999999999983,11.094622500559353,6.02804728766759,0.06471054243545848,0.09986975671173481,False,False
2020-08-25,185.05,0.9181302350716024,0.9457795424526846,1.1232099432585787,1.1010645374743586,22.799999999999983,18.701992659630065,15.149999999999977,10.03349566913073,8.668496990499335,0.054220457547315415,0.10106453747435862,False,False
2020-08-26,186.1,0.9129500268672756,0.9305025329181741,1.1168726491133798,1.111615914959354,21.74999999999997,20.77172177393578,16.200000000000017,12.933478623927812,7.838243150007969,0.06949746708182591,0.11161591495935408,False,False
2020-08-27,184.75,0.9196211096075778,0.8895114304937357,1.1250338294993234,1.0946700309081825,23.099999999999994,17.490288210286707,14.849999999999994,20.412763216282315,-2.922475005995608,0.11048856950626429,0.09467003090818249,False,False
2020-08-28,186.65,0.9102598446289848,0.9100626695468393,1.1135815697830165,1.1052540594105884,21.200000000000017,19.645670188986315,16.75,16.78680272908244,2.858867459903877,0.08993733045316066,0.10525405941058841,False,False
2020-08-31,169.9,1.0,0.9585486137952491,1.2233666862860506,1.1540269350557992,37.94999999999999,26.169176265980298,0.0,7.042590516187175,19.126585749793122,0.04145138620475086,0.15402693505579923,False,False
2020-09-01,177.3,0.988155668358714,0.9293489154461121,1.1723068245910884,1.1310282722403127,30.549999999999983,23.231312668207437,2.0999999999999943,12.526437291404335,10.704875376803102,0.07065108455388791,0.13102827224031266,False,False
2020-09-02,190.0,0.9221052631578948,0.8980899702416139,1.0939473684210526,1.0801826787735398,17.849999999999994,15.234708966972562,14.799999999999983,19.362905654093368,-4.128196687120806,0.10191002975838614,0.0801826787735398,False,False
2020-09-03,189.9,0.9225908372827804,0.90428975172316,1.0945234333859926,1.0971013896345505,17.94999999999999,18.43955389160115,14.700000000000017,18.175376147771914,0.26417774382923653,0.09571024827684005,0.0971013896345505,False,False
2020-09-04,187.75,0.933155792276964,0.9082706330033304,1.1070572569906791,1.1225443721979786,20.099999999999994,23.007705880170477,12.550000000000011,17.2221886536247,5.785517226545778,0.09172936699666956,0.12254437219797865,False,False
2020-09-09,198.25,0.8837326607818411,0.9105511665925787,1.0484237074401008,1.1109153557647313,9.599999999999994,21.988969280357992,23.05000000000001,17.733231223021278,4.255738057336714,0.08944883340742127,0.11091535576473133,False,False
2020-09-10,207.85,0.8429155641087323,0.858698065622147,1.0,1.0831502659097352,0.0,17.282782769338468,32.650000000000006,29.36960706043675,-12.086824291098281,0.141301934377853,0.08315026590973518,False,False
2020-09-11,207.25,0.8453558504221954,0.8753187993367322,1.0,1.1052106018707009,0.0,21.80489723770276,32.05000000000001,25.840178837462247,-4.035281599759486,0.12468120066326782,0.10521060187070086,False,False
2020-09-14,204.35,0.8573525813555175,0.856907781113032,1.0137019818938098,1.1123345288320292,2.80000000000004,22.955560966825175,29.150000000000006,29.2408949295519,-6.285333962726725,0.143092218886968,0.11233452883202921,False,False
2020-09-15,207.15,0.8457639391745111,0.8798714937550114,1.0,1.1108546268916482,0.0,22.96353596060493,31.950000000000017,24.884620068649383,-1.9210841080444538,0.12012850624498861,0.11085462689164816,False,False
2020-09-16,204.65,0.8560957732714389,0.8738544865355765,1.0,1.123019498186306,0.0,25.17594030382753,29.450000000000017,25.815679330494277,-0.6397390266667458,0.1261455134644235,0.12301949818630598,False,False
2020-09-17,200.3,0.874687968047928,0.8760100386284413,1.0017473789316025,1.1141720172457856,0.3499999999999659,22.868655054330873,25.100000000000023,24.83518926272322,-1.9665342083923463,0.12398996137155871,0.11417201724578563,False,False
2020-09-18,193.45,0.9056603773584906,0.844370971235805,1.0372189196174724,1.1076236909335493,7.200000000000017,20.819803011095104,18.25,30.106435614433536,-9.286632603338433,0.15562902876419504,0.10762369093354929,False,False
2020-09-21,186.1,0.9414293390650188,0.8658227740219353,1.0781837721655023,1.1137603759482264,14.549999999999983,21.170805963964938,10.900000000000006,24.97038175451783,-3.7995757905528933,0.1341772259780647,0.11376037594822641,False,False
2020-09-22,188.55,0.9291964996022274,0.87099532254501,1.064173959162026,1.1270344025409866,12.100000000000023,23.952336599103035,13.350000000000023,24.323831934138354,-0.37149533503531984,0.12900467745499,0.12703440254098664,False,False
2020-09-23,186.25,0.9406711409395973,0.8616071002363788,1.0773154362416109,1.1058370729442581,14.400000000000034,19.71215483586809,11.050000000000011,25.775677580974445,-6.063522745106354,0.13839289976362124,0.10583707294425815,False,False
2020-09-24,175.2,1.0,0.9022236445366694,1.1452625570776256,1.119372233315305,25.44999999999999,20.914015276841468,0.0,17.130417477175513,3.783597799665955,0.09777635546333063,0.11937223331530511,False,False
2020-09-25,183.8,0.9863982589771492,0.8719640369279286,1.0916757344940151,1.1018660021744444,16.849999999999966,18.72297119966288,2.4999999999999716,23.53301001264674,-4.810038812983862,0.12803596307207143,0.10186600217444441,False,False
2020-09-28,190.55,0.9514563106796116,0.9037125300908231,1.0543164523747048,1.1104600727145923,10.349999999999994,21.048166855765572,9.250000000000028,18.347577391193653,2.7005894645719195,0.09628746990917691,0.11046007271459235,False,False
2020-09-29,191.45,0.946983546617916,0.8812470276106662,1.067380517106294,1.098196416801333,12.899999999999977,18.799703996615193,10.149999999999977,22.735256563937952,-3.935552567322759,0.1187529723893338,0.09819641680133295,False,False
2020-09-30,189.2,0.9582452431289642,0.8762691789649414,1.165169133192389,1.1142696558832759,31.25,21.61981889311579,7.899999999999977,23.409871339833074,-1.790052446717283,0.12373082103505861,0.11426965588327587,False,False
2020-10-01,193.35,0.9376777863977244,0.8741673031724622,1.1401603310059478,0.8580956621668241,27.100000000000023,27.43720372004455,12.049999999999983,24.32975193160445,3.107451788440102,0.12583269682753784,-0.1419043378331759,False,False
2020-10-05,199.35,0.90945573112616,0.8790492882093138,1.1567594682718836,0.8599059615124309,31.25,27.927746572496886,18.05000000000001,24.111524395473282,3.8162221770236044,0.12095071179068617,-0.14009403848756907,False,False
2020-10-06,200.65,0.903563418888612,0.8624035469543989,1.1729379516571143,0.8543135245224429,34.69999999999999,29.231991304571835,19.349999999999994,27.60872830359986,1.6232630009719742,0.13759645304560109,-0.1456864754775571,False,False
2020-10-07,196.0,0.925,0.868588953049582,1.2234693877551022,0.8766912531718729,43.80000000000001,24.16851437831292,14.699999999999989,25.756565202281934,-1.588050823969013,0.13141104695041805,-0.12330874682812709,False,False
2020-10-08,190.45,0.9519558939354162,0.866329173062437,1.2591231294302967,0.8697599667533384,49.349999999999994,24.8042143318267,9.149999999999977,25.457608990258876,-0.6533946584321768,0.13367082693756305,-0.13024003324666156,False,False
2020-10-09,188.6,0.9612937433722164,0.8772797626870276,1.2714740190880172,0.8380673402715301,51.200000000000045,30.54049962478942,7.299999999999983,23.145036757226592,7.395462867562827,0.12272023731297244,-0.16193265972846993,False,False
2020-10-14,185.75,0.976043068640646,0.8837053424248152,1.307671601615074,0.8651634658813827,57.150000000000006,25.045886212533162,4.449999999999989,21.601732644590555,3.4441535679426067,0.11629465757518476,-0.1348365341186173,False,False
2020-10-15,181.3,1.0,0.872315427629512,1.3505239933811362,0.8708357520901993,63.54999999999998,23.417478146046875,0.0,23.14921297076947,0.26826517527740634,0.12768457237048803,-0.12916424790980074,False,False
2020-10-16,184.3,1.0,0.8714356425122868,1.3285404232230058,0.8555430703884329,60.54999999999998,26.623412127411825,0.0,23.694411084985546,2.929001042426279,0.12856435748771322,-0.1444569296115671,False,False
2020-10-19,185.95,1.0,0.8869949652881424,1.848615219144932,0.8670136504962278,157.80000000000013,24.72881169022645,0.0,21.013286204669924,3.715525485556526,0.11300503471185763,-0.1329863495037722,False,False
2020-10-20,191.2,1.0,0.8734394268718909,1.797855648535565,0.8507749565457088,152.55,28.53182830846049,0.0,24.19838158209447,4.33344672636602,0.1265605731281091,-0.14922504345429122,False,False
2020-10-21,192.9,1.0,0.889250296498237,1.7900466562986004,0.8282889863886818,152.4,33.1230545256233,0.0,21.363617805490094,11.759436720133209,0.11074970350176305,-0.17171101361131824,False,False
2020-10-22,194.8,0.99435318275154,0.8661253692702252,1.7725872689938398,0.8234411945429692,150.5,34.39365530302962,1.0999999999999943,26.07877806616014,8.314877236869478,0.1338746307297748,-0.17655880545703084,False,False
2020-10-23,196.2,0.9872579001019368,0.863902557427278,1.7599388379204894,0.8112877273509437,149.10000000000002,37.02534789374485,2.5,26.70231823276808,10.323029660976772,0.13609744257272205,-0.18871227264905632,False,False
2020-10-26,193.7,1.0,0.8470862771784607,1.7826535880227157,0.8365740373823584,151.60000000000002,31.65560895903718,0.0,29.619388110532157,2.0362208485050246,0.15291372282153926,-0.16342596261764164,False,False
2020-10-27,197.5,1.0,0.7997304836879796,1.748354430379747,0.8174417999440415,147.8,36.0552445110518,0.0,39.553229471624036,-3.4979849605722393,0.2002695163120204,-0.18255820005595846,False,False
2020-10-28,200.9,1.0,0.7905883780534706,1.7322050771528124,0.8142090416536911,147.1,37.325403531773446,0.0,42.07079484905776,-4.745391317284316,0.2094116219465294,-0.18579095834630888,False,False
2020-10-29,204.35,1.0,0.7938552943568326,1.7029606068020553,0.8048625257396218,143.65,39.876342865108285,0.0,42.12567059818127,-2.249327733072988,0.20614470564316745,-0.1951374742603782,False,False
2020-10-30,220.45,0.995463823996371,0.8285888442659674,1.5785892492628717,0.8608669854355784,127.55000000000007,30.67187306072674,1.0,37.787589281567506,-7.115716220840767,0.17141115573403265,-0.13913301456442162,False,False
2020-11-02,219.45,1.0,0.8229288419329052,1.7024379129642289,0.8642972128275965,154.15000000000003,29.779976644983947,0.0,38.85826563782396,-9.078288992840015,0.17707115806709484,-0.13570278717240347,False,False
2020-11-03,222.85,1.0,0.8214268040276381,1.6764639892304245,0.8700149569004401,150.75000000000009,28.967166854736945,0.0,39.79503672244084,-10.827869867703896,0.17857319597236188,-0.12998504309955994,False,False
2020-11-04,230.6,1.0,0.8198014235937511,1.6201214223764095,0.8211759272671131,143.00000000000003,41.23683117220372,0.0,41.55379171928101,-0.3169605470772865,0.18019857640624892,-0.17882407273288692,False,False
2020-11-05,235.35,0.9944763118759296,0.7981077150718086,1.587422987040578,0.8690745880255126,138.25000000000003,30.813295708195596,1.299999999999983,47.51534925784986,-16.702053549654266,0.20189228492819145,-0.13092541197448737,False,True
2020-11-06,239.8,0.976021684737281,0.7889485277133984,1.5579649708090075,0.8654059886890032,133.8,32.275643912377035,5.75,50.61014305432707,-18.334499141950033,0.2110514722866016,-0.1345940113109968,False,True
