Date,Open,High,Low,Close,% Return,% YTD
2021-02-12,19942.23,19984.8,19784.6,19888.33,-0.033726999292282844,-70.61517985673007
2021-02-11,19773.89,19906.12,19755.34,19895.04,0.4775134352735577,-70.62509047481181
2021-02-10,19801.66,19852.47,19628.83,19800.49,0.18062423127187532,-70.48482133522958
2021-02-09,19849.15,19942.81,19707.25,19764.79,-0.09674518662368126,-70.43150977065781
2021-02-08,19676.09,19822.57,19676.09,19783.93,1.338135267219842,-70.46011586171201
2021-02-05,19689.05,19696.91,19474.15,19522.69,-0.07968979837508217,-70.06483225416169
2021-02-04,19384.46,19557.45,19314.67,19538.26,0.8936649247103023,-70.0886875289816
2021-02-03,19319.56,19459.17,19094.77,19365.2,1.0358085155115715,-69.82138062090762
2021-02-02,18939.66,19245.9,18939.24,19166.67,2.369652299311009,-69.50878791151514
2021-02-01,18099.07,18773.18,17977.7,18723.0,4.1595967800259315,-68.78625220317257
2021-01-29,18396.46,18399.39,17927.75,17975.3,-1.2385766944512655,-67.48788615489032
2021-01-28,18154.78,18296.7,18082.24,18200.73,-0.8603019717659199,-67.89057361984932
2021-01-27,18691.69,18692.16,18304.67,18358.67,-1.6569539623708995,-68.16681164812049
2021-01-25,19014.43,19021.5,18632.62,18667.99,-0.9461273565633421,-68.69427292386594
2021-01-22,19117.29,19163.85,18827.04,18846.3,-1.3372087240265729,-68.9904649719043
2021-01-21,19325.93,19345.29,19016.33,19101.73,-0.5268993084902251,-69.40512717958008
2021-01-20,19104.8,19226.3,19059.02,19202.91,0.8060638257663122,-69.56633135290433
2021-01-19,18833.38,19064.64,18827.52,19049.36,1.7945295224740976,-69.3210165590865
2021-01-18,18984.69,18993.74,18654.59,18713.54,-1.3453193756250315,-68.77047314404436
2021-01-15,19220.8,19237.91,18866.34,18968.73,-1.1320796020834023,-69.19061001975356
2021-01-14,19147.95,19204.54,19041.75,19185.93,0.22185122229734233,-69.53939683924627
2021-01-13,19272.05,19291.8,18959.53,19143.46,-0.13834130239051,-69.47181961881499
2021-01-12,19080.27,19204.73,19024.7,19169.98,0.46601184630203907,-69.51405270115045
2021-01-11,19118.48,19119.96,18946.88,19081.06,0.6711034058497933,-69.37198457528042
2021-01-08,18847.95,18973.18,18827.63,18953.86,1.3159301420593073,-69.16643892062092
2021-01-07,18797.26,18811.59,18686.46,18707.68,0.2627198308988943,-68.7606907965071
2021-01-06,18771.66,18783.73,18505.12,18658.66,-0.2304062454048461,-68.6786189361937
2021-01-05,18514.19,18719.64,18458.27,18701.75,0.6395123261103919,-68.75078535431176
2021-01-04,18493.86,18597.51,18342.83,18582.91,1.0540494684889046,-68.5509427748399
2021-01-01,18321.93,18418.84,18319.03,18389.08,0.4862268512194179,-68.21945415431333
2020-12-31,18296.07,18343.95,18248.83,18300.1,0.08635819453945981,-68.0649286069475
2020-12-30,18284.54,18298.82,18135.23,18284.31,0.35896768796817025,-68.03735005586758
2020-12-29,18232.98,18282.66,18119.97,18218.91,0.29749731211949904,-67.92261447034976
2020-12-28,18079.15,18178.52,18078.43,18164.87,0.9607598039351961,-67.82718511060084
2020-12-24,17947.39,18020.11,17869.59,17992.01,0.9098256345139166,-67.51808163734903
2020-12-23,17629.43,17849.46,17565.87,17829.79,1.3714588508332515,-67.22255281750374
2020-12-22,17340.67,17617.25,17128.73,17588.57,1.1029684382488858,-66.7730236170422
2020-12-21,18008.59,18042.22,17121.7,17396.69,-3.497708743939032,-66.40654055455377
2020-12-18,18059.98,18059.98,17882.44,18027.23,0.10245002715343343,-67.58154192296874
2020-12-17,18014.98,18075.83,17975.32,18008.78,0.20598984184074798,-67.5483292038661
2020-12-16,17927.74,17983.14,17889.15,17971.76,0.8593248418510058,-67.48148205851847
2020-12-15,17825.8,17835.97,17670.85,17818.64,0.08003644045091463,-67.20204235564555
2020-12-14,17806.19,17846.78,17718.76,17804.39,0.3978835931098823,-67.17579203780642
2020-12-11,17734.79,17814.15,17592.28,17733.83,0.2744653890323523,-67.04518989975658
2020-12-10,17717.8,17717.8,17557.96,17685.29,-0.3588375219308326,-66.95474035201005
2020-12-09,17707.7,17782.99,17692.62,17748.98,0.7906415480060769,-67.07331914284651
2020-12-08,17650.05,17684.22,17481.12,17609.75,0.1619336021040585,-66.8129871236105
2020-12-07,17460.9,17592.7,17441.14,17581.28,0.8550254327759577,-66.75924619822902
2020-12-04,17332.05,17449.29,17289.56,17432.23,0.7938742741369742,-66.47502929917745
2020-12-03,17336.18,17348.73,17260.84,17294.93,0.36129050228432824,-66.20888318137166
2020-12-02,17229.68,17243.56,17072.24,17232.67,0.2580823827356804,-66.08679908569015
2020-12-01,17120.54,17212.61,17028.6,17188.31,1.1373926817342506,-65.99927508870856
2020-11-27,16980.63,17059.12,16932.09,16995.01,0.3136607706233141,-65.61255333183094
2020-11-26,16824.91,16972.89,16712.67,16941.87,0.9832561538447804,-65.50469340161386
2020-11-25,17110.22,17134.36,16751.36,16776.91,-1.4653126908800496,-65.16551617669761
2020-11-24,16970.97,17048.47,16948.43,17026.4,0.9188939605971669,-65.67595028896302
2020-11-23,16851.0,16911.27,16765.17,16871.37,0.7244166129851681,-65.36054866913594
2020-11-20,16676.45,16787.07,16589.42,16750.03,0.7581813992910025,-65.10961472904825
2020-11-19,16726.0,16873.97,16591.5,16623.99,-1.073529000457607,-64.84508231778292
2020-11-18,16715.2,16815.65,16652.81,16804.39,0.6089441933869288,-65.22248055418852
2020-11-17,16706.33,16724.3,16604.83,16702.68,0.7697695759118162,-65.01070486891925
2020-11-14,16627.91,16635.71,16539.57,16575.09,0.5139982037957846,-64.7413679201742
2020-11-13,16398.43,16499.6,16341.53,16490.33,0.4321113221083861,-64.56013918460093
2020-11-12,16364.24,16459.18,16345.53,16419.38,-0.12609404681598324,-64.40699953347813
2020-11-11,16362.79,16471.34,16245.01,16440.11,0.8468873546578548,-64.4518801881496
2020-11-10,16274.0,16314.49,16163.4,16302.05,0.9110565420829664,-64.15082765664441
2020-11-09,16065.3,16167.23,16037.51,16154.87,1.4282951747242922,-63.824221426727675
2020-11-06,15813.39,15944.94,15801.32,15927.38,0.9575110038335888,-63.30752452694668
2020-11-05,15656.11,15783.22,15649.42,15776.32,1.7285638289297633,-62.95619003671325
2020-11-04,15380.98,15528.52,15333.44,15508.25,0.7363482298347046,-62.3158641368304
2020-11-03,15317.06,15426.43,15313.51,15394.89,1.036492843716852,-62.03837766947344
2020-11-02,15303.99,15304.01,15125.4,15236.96,0.1442654326221149,-61.64490817065871
2020-10-30,15263.18,15344.84,15089.86,15215.01,-0.13658601899996237,-61.58957503149851
2020-10-29,15153.91,15304.14,15137.93,15235.82,-0.36275552945500555,-61.64203830184394
2020-10-28,15526.71,15534.47,15250.72,15291.29,-1.246424601967544,-61.78118392889025
2020-10-27,15346.02,15492.62,15261.34,15484.29,1.0059308235834452,-62.257552654981275
2020-10-26,15549.66,15564.1,15270.63,15330.08,-1.3463926946516214,-61.87788974356299
2020-10-23,15551.81,15581.52,15518.26,15539.3,0.33277891702867546,-62.39116305110268
2020-10-22,15455.29,15512.31,15390.83,15487.76,-0.07793628837459154,-62.266008770797065
2020-10-21,15543.36,15602.91,15308.21,15499.84,0.23610697049083473,-62.2954172430167
2020-10-20,15418.59,15504.53,15381.29,15463.33,0.2489476451432715,-62.20639409493298
2020-10-19,15397.56,15433.79,15355.71,15424.93,0.8895324918094305,-62.112307803017586
2020-10-16,15235.04,15305.35,15153.52,15288.93,0.799264225953844,-61.77528447052868
2020-10-15,15582.07,15582.07,15147.06,15167.7,-2.1984505421168143,-61.469767993828995
2020-10-14,15466.71,15536.46,15342.96,15508.65,0.2597541967628292,-62.31683608824753
2020-10-13,15486.92,15545.71,15435.07,15468.47,-0.07771066826007811,-62.218952488513736
2020-10-12,15564.0,15606.91,15408.76,15480.5,-0.1140779110837542,-62.248312393010565
2020-10-09,15460.81,15533.79,15402.18,15498.18,0.4068574923325574,-62.29137872963149
2020-10-08,15449.88,15510.01,15378.72,15435.38,0.5997382581129473,-62.13795837873768
2020-10-07,15319.3,15374.64,15252.83,15343.36,0.31368949316723516,-61.910885229832324
2020-10-06,15244.83,15308.17,15204.48,15295.38,1.1194594755405296,-61.7914036787579
2020-10-05,15134.43,15202.22,15063.59,15126.05,0.5839114151656055,-61.36367392676871
2020-10-01,14972.47,15056.91,14972.47,15038.24,1.2607905191569513,-61.13807200842651
2020-09-30,14857.22,14904.76,14776.42,14851.0,0.21208442620130885,-60.64810450474716
2020-09-29,14920.53,14947.4,14767.54,14819.57,-0.0990275214267533,-60.564645262986716
2020-09-28,14697.29,14849.92,14648.77,14834.26,1.8999606393055979,-60.60369711734863
2020-09-25,14364.47,14582.38,14290.0,14557.67,2.366046723234838,-59.855182869236636
2020-09-24,14458.38,14465.21,14200.86,14221.19,-2.7119344407191104,-58.90533773896559
2020-09-23,14787.21,14797.61,14479.04,14617.61,-0.2362099395176842,-60.01979803811979
2020-09-22,14836.75,14841.83,14495.34,14652.22,-1.02660055930075,-60.11423524899298
2020-09-21,15207.8,15235.38,14766.17,14804.2,-2.620860587371654,-60.5237027330082
2020-09-18,15294.69,15305.79,15140.61,15202.64,-0.05896811711582073,-61.558321449432476
2020-09-17,15261.94,15302.2,15193.01,15211.61,-0.6634794403002298,-61.58098978346145
2020-09-16,15267.77,15324.79,15225.47,15313.21,0.6300049811596375,-61.83589201741503
2020-09-15,15151.93,15232.98,15126.25,15217.34,0.854764298595545,-61.595456236109605
2020-09-14,15107.37,15220.94,15017.42,15088.37,0.5076551275765784,-61.26718790697736
2020-09-11,14989.04,15035.4,14950.7,15012.16,0.2599973419228796,-61.07055880033253
2020-09-10,14877.2,14984.5,14849.94,14973.23,1.416201688686236,-60.96934328798797
2020-09-09,14697.13,14785.83,14626.38,14764.14,-0.3835776152605219,-60.41659046852712
2020-09-08,14933.15,14991.91,14785.7,14820.99,-0.5259289834791514,-60.568423566846754
2020-09-07,14893.22,14962.58,14784.75,14899.35,0.015103610769884313,-60.775805655951444
2020-09-04,14878.08,15053.88,14861.05,14897.1,-1.6387922325737936,-60.7698813863101
2020-09-03,15161.33,15193.76,15122.16,15145.3,0.15176212691809798,-61.41278152298073
2020-09-02,15022.27,15145.09,14980.55,15122.35,0.7747521173070426,-61.35422073950147
2020-09-01,14923.23,15059.11,14864.92,15006.09,0.7792446773216444,-61.05481174643095
2020-08-31,15441.97,15480.45,14815.5,14890.06,-2.740244996923502,-60.75133343989212
2020-08-28,15276.42,15369.01,15273.0,15309.58,0.607935693270778,-61.82684306166466
2020-08-27,15268.55,15284.51,15198.95,15217.07,0.16851562093727068,-61.59477481538824
2020-08-26,15148.79,15202.66,15098.72,15191.47,0.5855778608663265,-61.53005601169603
2020-08-25,15154.46,15173.19,15038.93,15103.03,0.13983612187822292,-61.30478453661286
2020-08-24,15033.38,15120.04,15027.83,15081.94,0.776574732121138,-61.25067464795644
2020-08-21,14978.25,15031.62,14954.66,14965.72,0.5843897042564494,-60.94975717840505
2020-08-20,14857.62,14926.9,14815.56,14878.77,-0.4943592089450166,-60.721551579868496
2020-08-19,14976.42,15007.22,14934.56,14952.69,0.3604944768031082,-60.91572820676414
2020-08-18,14748.59,14913.82,14741.59,14898.98,1.2023526742684698,-60.7748315656508
2020-08-17,14711.92,14739.92,14589.05,14721.97,0.5951539029728226,-60.30320670399409
2020-08-14,14834.35,14873.7,14545.95,14634.87,-1.0031008255339091,-60.06694968933787
2020-08-13,14796.02,14831.81,14739.62,14783.16,0.24928118049150072,-60.46751844666499
2020-08-12,14740.59,14761.63,14658.05,14746.4,-0.07562225733793726,-60.36897140997125
2020-08-11,14792.89,14843.03,14745.83,14757.56,0.2705578437993905,-60.39894128839727
2020-08-10,14685.31,14780.37,14674.35,14717.74,0.7447494479407846,-60.29179751782543
2020-08-07,14565.39,14628.4,14519.35,14608.94,0.3097399516473365,-59.996070899052235
2020-08-06,14526.2,14616.56,14478.06,14563.83,0.8906663267582271,-59.87216274839792
2020-08-05,14489.84,14573.54,14392.05,14435.26,0.15590319431559863,-59.51475761434155
2020-08-04,14249.08,14428.45,14214.02,14412.79,1.6236183696550333,-59.45163982823589
2020-08-03,14353.01,14353.19,14174.24,14182.52,-1.1407914859565382,-58.79328920389324
2020-07-31,14378.15,14411.5,14283.37,14346.18,0.05837711617047159,-59.26337185229797
2020-07-30,14493.65,14548.71,14313.01,14337.81,-0.6891865589919499,-59.239590983560255
2020-07-29,14507.3,14571.36,14376.96,14437.31,-0.4835443282283691,-59.52050624389169
2020-07-28,14365.97,14523.76,14358.85,14507.46,1.3049043370419788,-59.71624254004492
2020-07-27,14462.93,14462.93,14273.96,14320.59,-0.6608004384063393,-59.19057804182649
2020-07-24,14403.53,14449.6,14298.46,14415.85,-0.3098752062492216,-59.46024688103719
2020-07-23,14352.1,14483.15,14332.13,14460.66,0.72075435426735,-59.58586952462751
2020-07-22,14468.82,14475.41,14264.09,14357.18,-0.24498973071973573,-59.29458291948697
2020-07-21,14389.24,14422.84,14360.52,14392.44,0.9632321837822699,-59.39430701118087
2020-07-20,14232.6,14271.26,14182.12,14255.13,0.9979255052329883,-59.00317990786475
2020-07-17,13941.18,14142.8,13931.5,14114.28,1.5014932950942361,-58.59406218383085
2020-07-16,13884.69,13918.98,13724.65,13905.49,0.909129831838551,-57.97235480375018
2020-07-15,13879.79,14027.45,13734.33,13780.21,-0.001814162952473719,-57.5902689436518
2020-07-14,13961.48,13961.48,13723.26,13780.46,-1.586771075475002,-57.59103832528088
2020-07-13,14068.95,14107.8,13943.99,14002.65,0.24347395308348396,-58.26397146254458
2020-07-10,13978.48,14048.65,13902.28,13968.64,-0.41896543980678436,-58.162355104004405
2020-07-09,13972.13,14049.7,13957.8,14027.41,0.794722353757793,-58.33764037694771
2020-07-08,14060.56,14094.33,13884.44,13916.81,-0.7632003787835573,-58.00654029192035
2020-07-07,14027.34,14041.76,13886.95,14023.84,0.40092097274881944,-58.32703453547674
2020-07-06,13894.83,14011.68,13882.29,13967.84,1.2267946800245788,-58.15995887696308
2020-07-03,13791.9,13822.78,13742.93,13798.56,0.5626264451920049,-57.64666747834557
2020-07-02,13636.17,13765.06,13633.64,13721.36,1.1197236138317024,-57.408376429158636
2020-07-01,13472.23,13588.8,13431.2,13569.42,0.9769209131621048,-56.93146796252162
2020-06-30,13543.92,13577.48,13403.01,13438.14,-0.2078548179766604,-56.510722466055576
2020-06-29,13506.58,13517.9,13371.82,13466.13,-0.8173321254170696,-56.60111702471311
2020-06-26,13590.19,13632.81,13509.11,13577.1,0.7233899547389733,-56.955830037342295
2020-06-25,13356.23,13544.01,13338.33,13479.59,0.07401842071268483,-56.64445283573165
2020-06-24,13765.92,13790.81,13440.45,13469.62,-1.4528613862834883,-56.61236174442932
2020-06-23,13507.65,13681.47,13460.14,13668.2,1.5691415051155344,-57.24272398706487
2020-06-22,13408.6,13540.56,13398.71,13457.04,0.947585726802469,-56.571801822689096
2020-06-19,13197.24,13356.85,13139.22,13330.72,1.4539166859466768,-56.1602824153534
2020-06-18,12884.11,13158.38,12883.73,13139.68,1.7285762839674534,-55.52288944631834
2020-06-17,12877.87,13044.01,12845.67,12916.41,-0.08246261527167231,-54.754068661493406
2020-06-16,13037.08,13098.52,12714.92,12927.07,0.7693099206602882,-54.79137963977916
2020-06-15,12994.77,12999.09,12740.43,12828.38,-1.3363195107263248,-54.44358523835433
2020-06-12,12524.47,13026.52,12493.5,13002.13,0.7135548307088735,-55.05236449720161
2020-06-11,13167.75,13177.99,12892.11,12910.01,-1.909607988244355,-54.731638472781974
2020-06-10,13105.2,13190.56,13053.15,13161.34,0.6876049041193655,-55.59608672065306
2020-06-09,13282.54,13365.7,13034.62,13071.46,-1.038038182785872,-55.29076323532337
2020-06-08,13368.42,13394.46,13155.9,13208.57,0.30070688899739295,-55.75486218417285
2020-06-05,13087.06,13197.7,13023.03,13168.97,1.3398374434199223,-55.62181400671427
2020-06-04,13024.96,13115.42,12885.95,12994.86,-0.16602043411154677,-55.02721845406568
2020-06-03,13053.7,13160.87,12983.76,13016.47,0.794182397120613,-55.101882461220285
2020-06-02,12801.55,12927.39,12745.92,12913.91,1.4744304497704253,-54.74530951508877
2020-06-01,12587.98,12835.24,12578.88,12726.27,2.5084475446743193,-54.078060578629874
2020-05-29,12229.42,12431.12,12167.0,12414.85,1.1681538524222823,-52.926132816747696
2020-05-28,12130.31,12290.2,12078.73,12271.5,1.7939087069191562,-52.37623762376238
2020-05-27,11840.57,12071.21,11732.88,12055.24,2.3539670181414563,-51.521910803932556
2020-05-26,11835.86,11901.3,11735.06,11777.99,0.1259013294024225,-50.38075257323194
2020-05-22,11817.6,11905.14,11689.31,11763.18,-0.6817838335755111,-50.31828128108216
2020-05-21,11825.84,11931.94,11784.23,11843.93,0.5074621546096392,-50.6570032075502
2020-05-20,11553.88,11807.55,11553.0,11784.13,1.9592150334539093,-50.40660617287826
2020-05-19,11644.13,11734.72,11529.81,11557.69,0.5050606064031626,-49.434964945417306
2020-05-18,11969.46,11969.46,11483.74,11499.61,-3.426623579483412,-49.17958087274265
2020-05-15,11988.79,11988.79,11818.49,11907.64,-0.1558749076615129,-50.92100533774955
2020-05-14,12026.69,12084.81,11897.09,11926.23,-2.0131851591371874,-50.99750717536053
2020-05-13,12431.48,12432.27,12120.28,12171.26,1.9355703236558996,-51.98401808851343
2020-05-12,11941.49,11990.79,11756.08,11940.15,-0.4804218110168734,-51.05463499202272
2020-05-11,12123.39,12211.83,11977.18,11997.79,0.0739015074739724,-51.28977920100286
2020-05-08,12140.53,12145.98,11975.51,11988.93,0.4230878122900794,-51.25378161353849
2020-05-07,12023.87,12049.04,11921.49,11938.42,-0.708770389000335,-51.04754230459307
2020-05-06,11983.22,12093.51,11824.29,12023.64,0.7139985257655912,-51.39450282942604
2020-05-05,12214.17,12258.89,11922.63,11938.4,-0.93814359422012,-51.0474602961871
2020-05-04,12422.44,12422.44,12023.75,12051.46,-5.263265466551381,-51.50670541162648
2020-04-30,12590.82,12760.95,12590.46,12721.0,2.7976209716520817,-54.05903623928936
2020-04-29,12259.93,12424.27,12213.83,12374.8,1.6058499641192103,-52.77378220254065
2020-04-28,12196.09,12211.5,12041.87,12179.22,0.9018786515066601,-52.01540000098528
2020-04-27,12024.15,12155.7,12021.86,12070.36,1.4703941422981037,-51.58263713758331
2020-04-24,11983.98,12063.5,11883.27,11895.45,-1.7162445871618748,-50.870711070199114
2020-04-23,12060.67,12149.76,11968.02,12103.17,1.221447974094092,-51.713889832167936
2020-04-22,11800.44,11973.76,11669.58,11957.12,1.9139897856904398,-51.12410011775411
2020-04-21,11856.18,11856.18,11661.01,11732.56,-2.932888560162683,-50.18862038634364
2020-04-20,12254.02,12254.55,12066.18,12087.06,0.004964232703374982,-51.64953264069179
2020-04-17,12115.38,12149.19,11886.74,12086.46,2.7087706178777315,-51.64713241097889
2020-04-16,11586.49,11823.81,11537.23,11767.7,0.9916624828894438,-50.33736414082617
2020-04-15,11865.57,12028.91,11582.7,11652.15,-0.19067344730911984,-49.84487841299674
2020-04-13,11853.47,11853.47,11549.76,11674.41,-1.106477493068636,-49.94051091232876
2020-04-09,11593.12,11824.18,11578.69,11805.03,3.8805741620057566,-50.494407892229
2020-04-08,11271.29,11801.51,11209.13,11364.04,0.15511473202167725,-48.57330667614686
2020-04-07,10944.72,11369.74,10856.13,11346.44,7.781204849491186,-48.49353629860996
2020-04-03,10835.81,10840.01,10498.79,10527.29,-1.878947289931454,-44.48571284727599
2020-04-01,11126.44,11126.46,10663.05,10728.88,-3.32800815985973,-45.528797041256865
2020-03-31,10986.32,11170.57,10803.18,11098.23,3.578701569234255,-47.3416031204976
2020-03-30,10948.05,11014.7,10663.76,10714.78,-3.526683095528993,-45.457116245037234
2020-03-27,11420.04,11596.28,10951.46,11106.47,-0.37575033457837304,-47.38067090623753
2020-03-26,10847.73,11238.79,10677.25,11148.36,4.513294828033931,-47.57838821136025
2020-03-25,10031.31,10724.62,9985.8,10666.93,5.612122652250973,-45.21244631773153
2020-03-24,10235.38,10374.25,9758.33,10100.1,2.059871163319449,-42.13770160691479
2020-03-23,10630.52,10630.52,9870.16,9896.25,-12.880675245743179,-40.94581280788178
2020-03-20,10855.29,11521.48,10692.85,11359.42,5.344073536885285,-48.55239087911178
2020-03-19,10738.85,11155.7,10283.44,10783.16,-2.9914499157946306,-45.802992814722224
2020-03-18,11901.21,11950.52,11048.76,11115.68,-5.443452859448139,-47.42426914052942
2020-03-17,12080.24,12274.09,11700.71,11755.59,-2.2338303037460316,-50.28620426537502
2020-03-16,12631.1,12631.1,11986.94,12024.19,-7.089922151177386,-51.396726099637476
2020-03-13,11965.7,13147.48,11276.7,12941.75,3.389255042939876,-54.84266038209671
2020-03-12,13229.61,13229.61,12423.79,12517.5,-8.315376062604107,-53.31216297183943
2020-03-11,13642.29,13794.3,13560.32,13652.78,-0.11354740531008822,-57.19443219622671
2020-03-09,14158.87,14158.87,13502.43,13668.3,-4.7891377852327555,-57.243036807796145
2020-03-06,14385.68,14402.51,14152.61,14355.82,-2.384457474217161,-59.290726687852036
2020-03-05,14743.71,14844.79,14665.42,14706.49,0.20625201857153996,-60.26142199804304
2020-03-04,14823.38,14841.78,14465.68,14676.22,-0.7262782585285454,-60.179460378762386
2020-03-03,14668.11,14815.09,14583.22,14783.59,1.607454719028767,-60.46866830046018
2020-03-02,14845.25,14947.11,14431.73,14549.71,-0.532622531895155,-59.833220043561006
2020-02-28,14956.79,14956.79,14597.05,14627.62,-3.6633001511474306,-60.04715736394574
2020-02-27,15279.51,15279.51,15056.34,15183.85,-0.4793868253174405,-61.51074990862002
2020-02-26,15390.4,15401.25,15215.92,15256.99,-1.0488555787092402,-61.695262302721574
2020-02-25,15523.9,15554.5,15398.8,15418.71,-0.3269704039422727,-62.09702368096942
2020-02-24,15753.21,15753.21,15448.28,15469.29,-2.0152716239798085,-62.220955195745894
2020-02-20,15824.05,15881.67,15776.1,15787.45,-0.13473551039772103,-62.982305565496645
2020-02-19,15695.64,15817.09,15691.11,15808.75,1.2455921702341222,-63.032181545030454
2020-02-18,15683.89,15683.94,15493.62,15614.26,-0.44732288474804704,-62.571713292848976
2020-02-17,15832.24,15842.78,15677.0,15684.42,-0.7166264813139644,-62.73913858465918
